序號,車站,出口,公車名稱
1868,BL23_南港展覽館,出口5,306(三重)-凌雲五村
1869,BL23_南港展覽館,出口5,306(三重)-蘆洲
1870,BL23_南港展覽館,出口5,306區-臺北橋
1871,BL23_南港展覽館,出口5,306區-舊莊
1872,BL23_南港展覽館,出口5,553-金龍寺
1873,BL23_南港展覽館,出口5,553-南港車站
1874,BL23_南港展覽館,出口5,620(大有)-士林高商
1875,BL23_南港展覽館,出口5,620(大有)-中華科技大學
1876,BL23_南港展覽館,出口5,645副經三總-中華科技大學
1877,BL23_南港展覽館,出口5,645副經三總-捷運石牌站
1878,BL23_南港展覽館,出口5,645經三總-捷運石牌站
1879,BL23_南港展覽館,出口5,645經三總-舊莊
1880,BL23_南港展覽館,出口5,679路-南港
1881,BL23_南港展覽館,出口5,679路-動物園
1882,BL23_南港展覽館,出口5,小12-捷運昆陽站
1883,BL23_南港展覽館,出口5,小12-貓纜動物園站
1884,BL23_南港展覽館,出口5,小1-中華科技大學
1885,BL23_南港展覽館,出口5,小1-內溝
1886,BL23_南港展覽館,出口5,小5-光明寺
1887,BL23_南港展覽館,出口5,小5區-茶葉製造示範廠
1888,BL23_南港展覽館,出口5,小5區-捷運昆陽站
1889,BL23_南港展覽館,出口5,小5-捷運昆陽站
1890,BL23_南港展覽館,出口5,瑞芳(經東碇路)_松山車站去-松山車站
1891,BL23_南港展覽館,出口5,瑞芳_南港去-南港
1892,BL23_南港展覽館,出口6,1032-城隍廟
1893,BL23_南港展覽館,出口6,1088-四腳亭
1894,BL23_南港展覽館,出口6,1191-基隆火車站(海洋廣場)
1895,BL23_南港展覽館,出口6,589-五堵站
1896,BL23_南港展覽館,出口6,605-汐止
1897,BL23_南港展覽館,出口6,605副-汐止
1898,BL23_南港展覽館,出口6,605新台五-汐止
1899,BL23_南港展覽館,出口6,668-汐止
1900,BL23_南港展覽館,出口6,675-汐止
1901,BL23_南港展覽館,出口6,678-汐止
1902,BL23_南港展覽館,出口6,817-汐止
1903,BL23_南港展覽館,出口6,823-汐止
1904,BL23_南港展覽館,出口6,9026-基隆市界
1905,BL23_南港展覽館,出口6,919-五堵
1906,BL23_南港展覽館,出口6,951汐止站-汐止
1907,BL23_南港展覽館,出口6,955路-汐止
1908,BL23_南港展覽館,出口6,內科7(汐止車站_內科)-汐止
1909,BL23_南港展覽館,出口6,新店_汐止去-新店
1910,BL23_南港展覽館,出口6,瑞芳(經東碇路)_松山車站去-瑞芳
1911,BL23_南港展覽館,出口6,瑞芳_松山車站(北客)去-瑞芳
1912,BL23_南港展覽館,出口6,瑞芳_南港去-瑞芳
1913,BL23_南港展覽館,出口6,藍15-汐止
1914,BL23_南港展覽館,出口6,藍21-汐止社后
1915,BL23_南港展覽館,出口6,藍21副-汐止社后
1916,BL23_南港展覽館,出口6,藍22-汐止
1917,BL23_南港展覽館,出口6,藍23-汐止社后
1918,BL23_南港展覽館,出口6,藍39-汐止社后
1919,BR01_動物園,出口1,1558-基隆火車站
1920,BR01_動物園,出口1,1558-捷運動物園站
1921,BR01_動物園,出口1,236區-捷運公館站
1922,BR01_動物園,出口1,236區-深坑
1923,BR01_動物園,出口1,237不經政大校區-捷運東門站
1924,BR01_動物園,出口1,237不經政大校區-富德
1925,BR01_動物園,出口1,282-動物園
1926,BR01_動物園,出口1,282-圓環
1927,BR01_動物園,出口1,294-仁愛國中
1928,BR01_動物園,出口1,294-富德
1929,BR01_動物園,出口1,295副-富德
1930,BR01_動物園,出口1,295副-臺北車站
1931,BR01_動物園,出口1,295路-富德
1932,BR01_動物園,出口1,295路-臺北車站
1933,BR01_動物園,出口1,611-松山車站
1934,BR01_動物園,出口1,611-富德
1935,BR01_動物園,出口1,66-松山車站
1936,BR01_動物園,出口1,66-捷運動物園站
1937,BR01_動物園,出口1,676-行天宮
1938,BR01_動物園,出口1,676-動物園
1939,BR01_動物園,出口1,679路-南港
1940,BR01_動物園,出口1,679路-動物園
1941,BR01_動物園,出口1,793-動物園
1942,BR01_動物園,出口1,793-樹林
1943,BR01_動物園,出口1,933-三重
1944,BR01_動物園,出口1,933-動物園
1945,BR01_動物園,出口1,小12-捷運昆陽站
1946,BR01_動物園,出口1,小12-貓纜動物園站
1947,BR01_動物園,出口1,通勤21-草湳大榕樹
1948,BR01_動物園,出口1,通勤21-富德站
1949,BR01_動物園,出口1,通勤22-政大附中
1950,BR01_動物園,出口1,通勤24-臺北車站
1951,BR01_動物園,出口1,棕11副-富德
1952,BR01_動物園,出口1,棕11副-福興路
1953,BR01_動物園,出口1,棕11-捷運公館站
1954,BR01_動物園,出口1,棕11-富德
1955,BR01_動物園,出口1,棕15-富德
1956,BR01_動物園,出口1,棕15-貓空纜車站
1957,BR01_動物園,出口1,棕18-松山車站
1958,BR01_動物園,出口1,棕18-政治大學
1959,BR01_動物園,出口1,棕21經政大御花園-政大里
1960,BR01_動物園,出口1,棕21經政大御花園-捷運市政府站
1961,BR01_動物園,出口1,棕3-富德
1962,BR01_動物園,出口1,棕3-萬芳社區
1963,BR01_動物園,出口1,棕6-捷運市政府站
1964,BR01_動物園,出口1,棕6-富德
1965,BR01_動物園,出口1,綠1調度站發車-新店
1966,BR01_動物園,出口1,綠1調度站發車-臺北市政府
1967,BR01_動物園,出口1,貓空左線_動物園線-富德
1968,BR01_動物園,出口1,貓空左線_動物園線-貓空纜車站
1969,BR01_動物園,出口1,羅斯福路幹線-捷運動物園站
1970,BR01_動物園,出口1,羅斯福路幹線-臺北車站
1971,BR02_木柵,單一出口,1558-基隆火車站
1972,BR02_木柵,單一出口,1558-捷運動物園站
1973,BR02_木柵,單一出口,251區-公館
1974,BR02_木柵,單一出口,251區-深坑
1975,BR02_木柵,單一出口,251-深坑
1976,BR02_木柵,單一出口,251-臺北車站
1977,BR02_木柵,單一出口,252-富德
1978,BR02_木柵,單一出口,252-臺北車站
1979,BR02_木柵,單一出口,282-動物園
1980,BR02_木柵,單一出口,282-圓環
1981,BR02_木柵,單一出口,556-木柵象頭埔
1982,BR02_木柵,單一出口,647-大崎腳
1983,BR02_木柵,單一出口,647-捷運市政府站
1984,BR02_木柵,單一出口,660區-捷運景美站
1985,BR02_木柵,單一出口,660區-深坑
1986,BR02_木柵,單一出口,660-深坑
1987,BR02_木柵,單一出口,660-圓環
1988,BR02_木柵,單一出口,666皇帝殿-皇帝殿
1989,BR02_木柵,單一出口,666皇帝殿-景福街
1990,BR02_木柵,單一出口,666烏塗窟-烏塗窟
1991,BR02_木柵,單一出口,666烏塗窟-景福街
1992,BR02_木柵,單一出口,666華梵大學-景福街
1993,BR02_木柵,單一出口,666華梵大學-華梵大學
1994,BR02_木柵,單一出口,66-松山車站
1995,BR02_木柵,單一出口,66-捷運動物園站
1996,BR02_木柵,單一出口,679路-南港
1997,BR02_木柵,單一出口,679路-動物園
1998,BR02_木柵,單一出口,795往十分寮-十分寮
1999,BR02_木柵,單一出口,795往木柵-木柵
2000,BR02_木柵,單一出口,795往平溪-平溪
2001,BR02_木柵,單一出口,819副延-景福街
2002,BR02_木柵,單一出口,819副延-雙溪口
2003,BR02_木柵,單一出口,819-捷運七張站
2004,BR02_木柵,單一出口,819-深坑站
2005,BR02_木柵,單一出口,915-捷運市政府站
2006,BR02_木柵,單一出口,915-景美
2007,BR02_木柵,單一出口,小30-木柵路五段
2008,BR02_木柵,單一出口,棕3-富德
2009,BR02_木柵,單一出口,棕3-萬芳社區
2010,BR02_木柵,單一出口,棕6-捷運市政府站
2011,BR02_木柵,單一出口,棕7建業路-新店站
2012,BR02_木柵,單一出口,棕7建業路-臺北市政府
2013,BR02_木柵,單一出口,棕7-新店站
2014,BR02_木柵,單一出口,棕7綠野香坡-新店
2015,BR02_木柵,單一出口,棕7綠野香坡-臺北市政府
2016,BR02_木柵,單一出口,棕7-臺北市政府
2017,BR03_萬芳社區,單一出口,0南-捷運東門站
2018,BR03_萬芳社區,單一出口,0南-萬芳社區
2019,BR03_萬芳社區,單一出口,109-陽明山
2020,BR03_萬芳社區,單一出口,109-萬芳社區
2021,BR03_萬芳社區,單一出口,298-行天宮
2022,BR03_萬芳社區,單一出口,298-萬芳社區
2023,BR03_萬芳社區,單一出口,606-萬芳社區
2024,BR03_萬芳社區,單一出口,606-榮總
2025,BR03_萬芳社區,單一出口,66-松山車站
2026,BR03_萬芳社區,單一出口,66-捷運動物園站
2027,BR03_萬芳社區,單一出口,小10區-萬芳社區
2028,BR03_萬芳社區,單一出口,小10區-貓空纜車站
2029,BR03_萬芳社區,單一出口,小10經指南宮-萬芳社區
2030,BR03_萬芳社區,單一出口,小10經指南宮-貓空
2031,BR03_萬芳社區,單一出口,小11-大春山莊
2032,BR03_萬芳社區,單一出口,小11-萬芳社區
2033,BR03_萬芳社區,單一出口,棕2-景美女中
2034,BR03_萬芳社區,單一出口,棕2-萬芳社區
2035,BR03_萬芳社區,單一出口,棕5-指南宮
2036,BR03_萬芳社區,單一出口,棕5-萬芳社區
2037,BR03_萬芳社區,單一出口,棕6-捷運市政府站
2038,BR03_萬芳社區,單一出口,棕6-富德
2039,BR04_萬芳醫院,單一出口,0南-捷運東門站
2040,BR04_萬芳醫院,單一出口,0南-萬芳社區
2041,BR04_萬芳醫院,單一出口,109-陽明山
2042,BR04_萬芳醫院,單一出口,109-萬芳社區
2043,BR04_萬芳醫院,單一出口,236區-捷運公館站
2044,BR04_萬芳醫院,單一出口,236區-深坑
2045,BR04_萬芳醫院,單一出口,237不經政大校區-捷運東門站
2046,BR04_萬芳醫院,單一出口,237不經政大校區-富德
2047,BR04_萬芳醫院,單一出口,253路-臺北車站
2048,BR04_萬芳醫院,單一出口,298-行天宮
2049,BR04_萬芳醫院,單一出口,298-萬芳社區
2050,BR04_萬芳醫院,單一出口,530-指南宮
2051,BR04_萬芳醫院,單一出口,530-捷運公館站
2052,BR04_萬芳醫院,單一出口,606-萬芳社區
2053,BR04_萬芳醫院,單一出口,606-榮總
2054,BR04_萬芳醫院,單一出口,611-松山車站
2055,BR04_萬芳醫院,單一出口,611-富德
2056,BR04_萬芳醫院,單一出口,671-景美女中
2057,BR04_萬芳醫院,單一出口,676-行天宮
2058,BR04_萬芳醫院,單一出口,676-動物園
2059,BR04_萬芳醫院,單一出口,市民小巴5-捷運景美站
2060,BR04_萬芳醫院,單一出口,市民小巴5-興得閱覽室
2061,BR04_萬芳醫院,單一出口,棕11副-富德
2062,BR04_萬芳醫院,單一出口,棕11副-福興路
2063,BR04_萬芳醫院,單一出口,棕11-捷運公館站
2064,BR04_萬芳醫院,單一出口,棕11-富德
2065,BR04_萬芳醫院,單一出口,棕12-客家文化主題公園
2066,BR04_萬芳醫院,單一出口,棕12-景美
2067,BR04_萬芳醫院,單一出口,棕22-青年路
2068,BR04_萬芳醫院,單一出口,棕22-景美
2069,BR04_萬芳醫院,單一出口,棕2-景美女中
2070,BR04_萬芳醫院,單一出口,棕2-萬芳社區
2071,BR04_萬芳醫院,單一出口,棕6-捷運市政府站
2072,BR04_萬芳醫院,單一出口,棕6-富德
2073,BR04_萬芳醫院,單一出口,綠2右-中永和
2074,BR04_萬芳醫院,單一出口,綠2右-景美女中
2075,BR04_萬芳醫院,單一出口,綠2左-中永和
2076,BR04_萬芳醫院,單一出口,綠2左-景美女中
2077,BR04_萬芳醫院,單一出口,羅斯福路幹線-捷運動物園站
2078,BR04_萬芳醫院,單一出口,羅斯福路幹線-臺北車站
2079,BR05_辛亥,單一出口,237不經政大校區-捷運東門站
2080,BR05_辛亥,單一出口,237不經政大校區-富德
2081,BR05_辛亥,單一出口,294-仁愛國中
2082,BR05_辛亥,單一出口,294-富德
2083,BR05_辛亥,單一出口,295副-富德
2084,BR05_辛亥,單一出口,295副-臺北車站
2085,BR05_辛亥,單一出口,295路-富德
2086,BR05_辛亥,單一出口,295路-臺北車站
2087,BR05_辛亥,單一出口,298-行天宮
2088,BR05_辛亥,單一出口,298-萬芳社區
2089,BR05_辛亥,單一出口,611-松山車站
2090,BR05_辛亥,單一出口,611-富德
2091,BR05_辛亥,單一出口,673-大鵬新城
2092,BR05_辛亥,單一出口,673-東園
2093,BR05_辛亥,單一出口,棕12-客家文化主題公園
2094,BR05_辛亥,單一出口,棕12-景美
2095,BR05_辛亥,單一出口,棕22-青年路
2096,BR05_辛亥,單一出口,棕22-景美
2097,BR06_麟光,單一出口,18-捷運麟光站
2098,BR06_麟光,單一出口,18-萬華
2099,BR06_麟光,單一出口,211-二重
2100,BR06_麟光,單一出口,211-捷運麟光站
2101,BR06_麟光,單一出口,282-動物園
2102,BR06_麟光,單一出口,282-圓環
2103,BR06_麟光,單一出口,292-二重
2104,BR06_麟光,單一出口,292副-二重
2105,BR06_麟光,單一出口,292副-捷運麟光站
2106,BR06_麟光,單一出口,292-捷運麟光站
2107,BR06_麟光,單一出口,556-木柵象頭埔
2108,BR06_麟光,單一出口,556-捷運劍潭站
2109,BR06_麟光,單一出口,568-捷運麟光站
2110,BR06_麟光,單一出口,568-萬華
2111,BR06_麟光,單一出口,680-天母
2112,BR06_麟光,單一出口,680-麟光
2113,BR06_麟光,單一出口,685繞忠義街德行東路-天母
2114,BR06_麟光,單一出口,685繞忠義街德行東路-麟光新村
2115,BR06_麟光,單一出口,72-大直
2116,BR06_麟光,單一出口,72-捷運麟光站
2117,BR06_麟光,單一出口,758(五股發車)-五股
2118,BR06_麟光,單一出口,758(五股發車)-麟光
2119,BR06_麟光,單一出口,902去程半-捷運石牌站
2120,BR06_麟光,單一出口,902去程半-麟光站
2121,BR06_麟光,單一出口,小30-木柵路五段
2122,BR06_麟光,單一出口,小30-自來水博物館
2123,BR06_麟光,單一出口,市民小巴7-捷運市政府站
2124,BR06_麟光,單一出口,市民小巴7-麟光新村
2125,BR06_麟光,單一出口,和平幹線-萬芳社區
2126,BR06_麟光,單一出口,和平幹線-衡陽路
2127,BR06_麟光,單一出口,敦化幹線-榮總
2128,BR06_麟光,單一出口,敦化幹線-麟光新村
2129,BR07_六張犁,單一出口,1551-基隆站(國光)
2130,BR07_六張犁,單一出口,1551-捷運新店站(新店路)
2131,BR07_六張犁,單一出口,1612-市府轉運站
2132,BR07_六張犁,單一出口,18-捷運麟光站
2133,BR07_六張犁,單一出口,18-萬華
2134,BR07_六張犁,單一出口,1-松仁路
2135,BR07_六張犁,單一出口,1-萬華
2136,BR07_六張犁,單一出口,2025-捷運六張犁站(和平)
2137,BR07_六張犁,單一出口,207-內湖(新湖二路)
2138,BR07_六張犁,單一出口,207-捷運南勢角站
2139,BR07_六張犁,單一出口,211-二重
2140,BR07_六張犁,單一出口,211-捷運麟光站
2141,BR07_六張犁,單一出口,254-民生社區
2142,BR07_六張犁,單一出口,282-動物園
2143,BR07_六張犁,單一出口,282-圓環
2144,BR07_六張犁,單一出口,284經三總-汐止社后
2145,BR07_六張犁,單一出口,284經三總-景美
2146,BR07_六張犁,單一出口,292-二重
2147,BR07_六張犁,單一出口,292副-二重
2148,BR07_六張犁,單一出口,292副-捷運麟光站
2149,BR07_六張犁,單一出口,292-捷運麟光站
2150,BR07_六張犁,單一出口,556-木柵象頭埔
2151,BR07_六張犁,單一出口,556-捷運劍潭站
2152,BR07_六張犁,單一出口,568-捷運麟光站
2153,BR07_六張犁,單一出口,568-萬華
2154,BR07_六張犁,單一出口,611-松山車站
2155,BR07_六張犁,單一出口,611-富德
2156,BR07_六張犁,單一出口,672-大鵬新城
2157,BR07_六張犁,單一出口,680-天母
2158,BR07_六張犁,單一出口,680-麟光
2159,BR07_六張犁,單一出口,685繞忠義街德行東路-天母
2160,BR07_六張犁,單一出口,685繞忠義街德行東路-麟光新村
2161,BR07_六張犁,單一出口,72-大直
2162,BR07_六張犁,單一出口,72-捷運麟光站
2163,BR07_六張犁,單一出口,758(五股發車)-五股
2164,BR07_六張犁,單一出口,758(五股發車)-麟光
2165,BR07_六張犁,單一出口,9001-中壢客運中壢總站
2166,BR07_六張犁,單一出口,9001-市府轉運站
2167,BR07_六張犁,單一出口,9009-中壢客運桃園總站
2168,BR07_六張犁,單一出口,9009-市府轉運站
2169,BR07_六張犁,單一出口,9012-松山車站(松山)
2170,BR07_六張犁,單一出口,9012-臺中車站(民族路口)
2171,BR07_六張犁,單一出口,902去程半-捷運石牌站
2172,BR07_六張犁,單一出口,902去程半-麟光站
2173,BR07_六張犁,單一出口,935-臺北市政府
2174,BR07_六張犁,單一出口,935-錦繡山莊
2175,BR07_六張犁,單一出口,950去程半-中和
2176,BR07_六張犁,單一出口,950去程半-內湖科學園區
2177,BR07_六張犁,單一出口,內科10(錦繡_內科)-內湖科技園區
2178,BR07_六張犁,單一出口,內科10(錦繡_內科)-錦繡
2179,BR07_六張犁,單一出口,和平幹線-萬芳社區
2180,BR07_六張犁,單一出口,和平幹線-衡陽路
2181,BR07_六張犁,單一出口,南軟中和(去)-中和
2182,BR07_六張犁,單一出口,南軟中和(去)-南港軟體園區
2183,BR07_六張犁,單一出口,南軟雙和(上午)(大都會)-土城駕訓中心
2184,BR07_六張犁,單一出口,南軟雙和(上午)(大都會)-南港軟體園區
2185,BR07_六張犁,單一出口,基隆路幹線-大崎腳
2186,BR07_六張犁,單一出口,基隆路幹線-捷運市政府站
2187,BR07_六張犁,單一出口,通勤11去程半-中和
2188,BR07_六張犁,單一出口,通勤11去程半-臺北市政府
2189,BR07_六張犁,單一出口,通勤12-臺北市政府
2190,BR07_六張犁,單一出口,通勤13去程半-新店(民族路)
2191,BR07_六張犁,單一出口,通勤13去程半-臺北市政府
2192,BR07_六張犁,單一出口,通勤22-政大附中
2193,BR07_六張犁,單一出口,通勤24-臺北車站
2194,BR07_六張犁,單一出口,敦化幹線-榮總
2195,BR07_六張犁,單一出口,敦化幹線-麟光新村
2196,BR07_六張犁,單一出口,懷恩專車S32-捷運六張犁站
2197,BR07_六張犁,單一出口,懷恩專車S32-第二殯儀館
2198,BR08_科技大樓,單一出口,NULL
2199,BR08_科技大樓,單一出口,1550-大慶大城社區
2200,BR08_科技大樓,單一出口,1550-自來水處(辛亥)
2201,BR08_科技大樓,單一出口,18-捷運麟光站
2202,BR08_科技大樓,單一出口,18-萬華
2203,BR08_科技大樓,單一出口,1915-板橋客運站
2204,BR08_科技大樓,單一出口,1915-礁溪轉運站
2205,BR08_科技大樓,單一出口,1916-宜蘭轉運站
