-8.569677656575560576e-01,-8.049113233287857883e-01,-7.223733003708281419e-01,-9.342728708540881666e-01,-8.125965537730243105e-01,-7.905138339920948498e-01,-6.658211794546607942e-01
-8.047554847407770717e-01,-6.639381537062301053e-01,-6.304079110012360543e-01,-7.792491799295346855e-01,-6.909090909090909172e-01,-8.155467720685112276e-01,-6.138237159162968082e-01
-6.824365731094497178e-01,-5.329695316052751597e-01,-5.957972805933250404e-01,-6.849714493986149844e-01,-5.839572192513369231e-01,-6.666666666666666297e-01,-5.351934051997463415e-01
-5.201617845324182365e-01,-4.438381082310141057e-01,-4.583436341161928329e-01,-5.746567853237759538e-01,-5.083778966131907717e-01,-5.006587615283267789e-01,-5.072923272035509967e-01
-3.725946807206765299e-01,-4.702137335152342112e-01,-4.771322620519159452e-01,-5.129388895638440360e-01,-4.598930481283422522e-01,-4.031620553359683834e-01,-4.749524413443246829e-01
-3.382767496016668707e-01,-5.484311050477489458e-01,-5.067985166872682745e-01,-5.595917871461547621e-01,-4.936423054070113170e-01,-5.204216073781291474e-01,-4.375396322130628013e-01
-2.242921926706704372e-01,-5.429740791268758970e-01,-3.317676143386897314e-01,-5.299477584740615033e-01,-4.385026737967914201e-01,-4.703557312252964473e-01,-4.559289790741914983e-01
-6.961637455570535149e-02,-4.592996816734879473e-01,-2.061804697156983945e-01,-4.181751913497752660e-01,-3.738562091503268014e-01,-4.492753623188405765e-01,-4.552948636651870662e-01
-2.843485721289373824e-02,-4.438381082310141057e-01,-1.715698393077873807e-01,-4.920422791884339619e-01,-3.510398098633392694e-01,-3.280632411067193610e-01,-3.760304375396322230e-01
-3.186665032479470486e-03,-4.811277853569804197e-01,-1.745364647713226192e-01,-4.376138986757380778e-01,-3.576945929887106468e-01,-4.110671936758893419e-01,-3.728598604946100070e-01
1.208481431547983875e-01,-3.810823101409731573e-01,-1.241038318912237315e-01,-3.729801968169116910e-01,-2.483660130718954306e-01,-2.977602108036890849e-01,-2.549143944197844180e-01
1.112881480573599674e-01,-4.110959527057753693e-01,-2.042027194066749207e-01,-3.734661645000607599e-01,-2.759358288770053513e-01,-2.674571805006587533e-01,-2.409638554216867457e-01
-1.255055766638068504e-01,-5.720782173715325269e-01,-3.040791100123609314e-01,-5.965253310654841101e-01,-4.408793820558526422e-01,-4.492753623188405765e-01,-2.656943563728598745e-01
-2.468439759774482267e-01,-7.075943610732150502e-01,-4.276885043263288222e-01,-6.193658121734905153e-01,-5.830065359477124565e-01,-5.968379446640316166e-01,-3.925174381737476237e-01
-2.664542223311680558e-01,-7.085038653933606323e-01,-5.048207663782448007e-01,-6.548414530433726011e-01,-5.611408199643493910e-01,-5.770750988142292481e-01,-3.823715916296765993e-01
-3.024880500061282174e-01,-7.803547066848567360e-01,-5.661310259579728221e-01,-7.044101567245778517e-01,-6.723707664884135404e-01,-6.666666666666666297e-01,-4.445149017121116097e-01
-7.184704007844098239e-01,-1.035015916325602525e+00,-7.233621755253398788e-01,-9.405904507350261179e-01,-8.596553773024361300e-01,-8.880105401844532453e-01,-6.544071020925807947e-01
-8.398088000980512557e-01,-1.190541155070486523e+00,-8.123609394313967558e-01,-1.056250759324504962e+00,-9.699346405228758128e-01,-1.105401844532279299e+00,-8.313253012048192891e-01
-9.349184949135923572e-01,-1.314233742610277478e+00,-8.983930778739184220e-01,-1.179200583161219784e+00,-1.056446821152703608e+00,-1.271409749670619149e+00,-9.365884590995561254e-01
-9.390856722637578313e-01,-1.323328785811732633e+00,-9.003708281829418958e-01,-1.183574292309561349e+00,-1.056922162804515786e+00,-1.271409749670619149e+00,-9.365884590995561254e-01
-8.819708297585487911e-01,-1.055934515688949471e+00,-8.182941903584672882e-01,-1.027578666018709841e+00,-8.991087344028519945e-01,-9.960474308300395485e-01,-8.040583386176284320e-01
-8.469175144012747181e-01,-7.830832196452932603e-01,-7.213844252163164050e-01,-8.599198153322804572e-01,-7.636363636363636687e-01,-8.313570487483531446e-01,-6.455294863665187455e-01
-7.755852432896188642e-01,-6.093678944974988410e-01,-6.007416563658838360e-01,-7.549507957720811291e-01,-5.668449197860963018e-01,-7.971014492753623060e-01,-6.207989854153456166e-01
-6.351268537811006754e-01,-4.592996816734879473e-01,-5.859085290482076713e-01,-6.266553274207264934e-01,-4.399286987522281756e-01,-4.967061923583662719e-01,-5.402663284717819092e-01
-4.505454099767128295e-01,-3.665302410186448423e-01,-4.504326328800988821e-01,-5.882638804519499942e-01,-4.047534165181224108e-01,-3.570487483530961903e-01,-4.895370957514267873e-01
-2.277239857825713865e-01,-2.864938608458389990e-01,-3.911001236093943345e-01,-4.925282468715830309e-01,-3.134878193701723381e-01,-2.938076416337285779e-01,-4.724159797083068990e-01
-1.600686358622380179e-01,-2.883128694861300523e-01,-3.347342398022249421e-01,-4.201190620823715416e-01,-2.626262626262626521e-01,-3.359683794466403195e-01,-4.172479391249207525e-01
-7.672508885892878605e-02,-3.237835379718053685e-01,-1.854140914709517807e-01,-4.001943870732596054e-01,-2.188948306595365489e-01,-2.740447957839262094e-01,-3.633481293595434147e-01
8.383380316215222061e-02,-2.646657571623465266e-01,-7.466007416563659460e-02,-3.856153565787875381e-01,-2.274509803921568596e-01,-2.740447957839262094e-01,-3.779327837666455192e-01
9.314867018016913247e-02,-3.710777626193724199e-01,-1.092707045735475946e-01,-3.739521321832098288e-01,-1.994058229352347056e-01,-2.582345191040843480e-01,-3.202282815472415889e-01
1.686481186419904466e-01,-2.482946793997271584e-01,-2.818294190358467191e-02,-3.472239096100109279e-01,-1.856209150326797452e-01,-2.595520421607377948e-01,-3.316423589093214774e-01
3.157249662948890534e-01,-1.309686221009549734e-01,-1.829419035846724384e-02,-1.839387680719232199e-01,-3.208556149732620655e-02,-6.192358366271409620e-02,-1.046290424857324042e-01
1.794337541365363387e-01,-2.246475670759436050e-01,-1.082818294190358438e-01,-2.684971449398614873e-01,-1.404634581105169422e-01,-9.222661396574440007e-02,-6.848446417247938678e-02
7.353842382644931557e-04,-4.038199181446112118e-01,-2.694684796044499175e-01,-4.638561535657878543e-01,-2.968508615567438946e-01,-3.451910408432147803e-01,-1.756499682942295471e-01
-1.419291579850471829e-01,-6.193724420190995783e-01,-4.227441285537700821e-01,-5.945814603328878345e-01,-4.109328579916814994e-01,-4.334650856389986595e-01,-2.758402029169308989e-01
-1.774727295011643557e-01,-6.130059117780809474e-01,-4.168108776266996052e-01,-5.955533956991859723e-01,-5.121806298276886382e-01,-4.782608695652174058e-01,-2.568167406467977143e-01
-2.755239612697634732e-01,-6.994088221919053661e-01,-5.750309023485784543e-01,-6.640748390232049658e-01,-6.352941176470587870e-01,-6.047430830039525196e-01,-4.178820545339251846e-01
-6.968991297953180952e-01,-9.768076398362892654e-01,-7.105067985166872990e-01,-9.386465800024298423e-01,-8.453951277480689086e-01,-9.183135704874835215e-01,-6.442612555485098813e-01
-8.846672386321853265e-01,-1.232378353797180637e+00,-8.608158220024721974e-01,-1.094156238610132448e+00,-9.827688651218062788e-01,-1.151515151515151603e+00,-8.585922637920101463e-01
-9.368795195489643124e-01,-1.321509777171441469e+00,-8.954264524103832112e-01,-1.181630421576965073e+00,-1.056446821152703608e+00,-1.271409749670619149e+00,-9.365884590995561254e-01
-9.395759284226008479e-01,-1.325147794452023575e+00,-9.003708281829418958e-01,-1.182602356943263322e+00,-1.056446821152703608e+00,-1.271409749670619149e+00,-9.365884590995561254e-01
-8.787841647260693501e-01,-1.086857662573897265e+00,-8.202719406674907621e-01,-1.056736727007653975e+00,-9.181224004753416601e-01,-1.034255599472990728e+00,-8.142041851616994563e-01
-8.574580218163990741e-01,-8.531150522964984217e-01,-7.441285537700865760e-01,-9.959907666140201954e-01,-7.679144385026738240e-01,-8.274044795783925821e-01,-7.184527584020291568e-01
-8.189729133472238853e-01,-6.221009549795361027e-01,-6.590852904820766467e-01,-8.113230470173733444e-01,-6.951871657754010725e-01,-8.379446640316206008e-01,-6.429930247305009061e-01
-6.755729868856477083e-01,-4.884038199181446327e-01,-5.997527812113720991e-01,-7.175312841696027677e-01,-5.464052287581698808e-01,-6.916996047430830075e-01,-5.485098287888395818e-01
-4.929525677166319286e-01,-4.738517507958162622e-01,-5.255871446229913868e-01,-6.859433847649131222e-01,-4.793820558526440956e-01,-5.625823451910408890e-01,-5.637285986049460629e-01
-3.375413653634024014e-01,-3.719872669395179465e-01,-4.049443757725587067e-01,-5.785445267889685050e-01,-4.156862745098039436e-01,-4.795783926218709081e-01,-5.282181357006975331e-01
-2.541978183600931418e-01,-3.210550250113687887e-01,-3.515451174289245806e-01,-5.425829182359372949e-01,-3.838383838383838120e-01,-3.978919631093544296e-01,-4.432466708941027456e-01
-1.845814438043877903e-01,-3.601637107776262114e-01,-1.903584672435104930e-01,-4.881545377232414107e-01,-2.640522875816993520e-01,-4.202898550724637472e-01,-4.774889029803424112e-01
-3.897536462801814289e-02,-3.956343792633015277e-01,-1.250927070457354684e-01,-4.580245413679990274e-01,-2.279263220439690929e-01,-4.005270092226613787e-01,-4.286620164870006411e-01
2.720921681578624893e-02,-3.310595725329695260e-01,-1.330037082818294192e-01,-4.900984084558376863e-01,-2.707070707070707294e-01,-4.229249011857707519e-01,-3.157894736842105088e-01
4.779997548719205902e-02,-2.810368349249658948e-01,-9.839307787391841920e-02,-4.828088932086016527e-01,-2.417112299465240532e-01,-2.924901185770750756e-01,-3.157894736842105088e-01
1.497732565265351146e-01,-1.764438381082310270e-01,-5.488257107540173152e-02,-3.428502004616693077e-01,-1.428401663695781365e-01,-1.778656126482213440e-01,-2.194039315155358327e-01
5.098664051967152777e-02,-2.064574806730331835e-01,-1.132262051915945561e-01,-3.603450370550358439e-01,-1.908496732026143672e-01,-1.870882740447957771e-01,-1.483830057070386899e-01
-1.142296850104179418e-01,-3.719872669395179465e-01,-2.763906056860321314e-01,-4.954440529704774443e-01,-2.901960784313725727e-01,-2.108036890645586248e-01,-1.965757767913760279e-01
-2.311557788944723635e-01,-5.302410186448385243e-01,-3.634116192830655345e-01,-5.926375896002915589e-01,-4.660724896019013408e-01,-4.044795783926218857e-01,-3.037412809131261882e-01
-2.387547493565387868e-01,-5.566166439290586299e-01,-4.830655129789864222e-01,-6.120762969262544262e-01,-4.570409982174687968e-01,-3.504611330698287341e-01,-2.574508560558021464e-01
-4.527515626915062930e-01,-7.930877671668939977e-01,-5.710754017305315067e-01,-7.875106305430689124e-01,-6.562091503267973858e-01,-5.006587615283267789e-01,-4.286620164870006411e-01
-7.868611349430076896e-01,-1.063210550250113684e+00,-7.480840543881335236e-01,-9.741222208723120390e-01,-8.810457516339869066e-01,-8.893280632411066922e-01,-6.987951807228915957e-01
-8.807451893614413052e-01,-1.243292405638926734e+00,-8.548825710754017759e-01,-1.095128173976430475e+00,-9.908496732026144116e-01,-1.173913043478260976e+00,-8.655675332910589548e-01
-9.371246476283858762e-01,-1.316052751250568420e+00,-8.944375772558714743e-01,-1.180172518527517811e+00,-1.056922162804515786e+00,-1.268774703557312256e+00,-9.365884590995561254e-01
-9.395759284226008479e-01,-1.325147794452023575e+00,-9.003708281829418958e-01,-1.183574292309561349e+00,-1.055496137849079030e+00,-1.271409749670619149e+00,-9.365884590995561254e-01
-8.366221350655718147e-01,-6.248294679399727380e-01,-6.778739184177997590e-01,-9.056007775482930455e-01,-6.756981580510992291e-01,-7.154150197628458274e-01,-6.290424857324032892e-01
-5.566858683662213592e-01,1.085948158253751794e+00,3.693448702101359560e-01,6.487668570040092120e-02,2.901960784313725727e-01,6.772068511198946483e-01,4.984147114774888920e-01
1.294276259345508162e-01,1.307867212369258736e+00,1.428430160692212514e+00,1.271048475276394196e+00,3.486631016042780473e-01,1.583662714097496815e+00,2.169942929613189797e+00
-3.184213751685255334e-01,-1.546157344247385199e-02,4.796044499381953152e-02,6.439071801725185229e-02,-2.602495543672014300e-01,-6.587615283267457024e-03,5.453392517438173659e-01
-4.689300159333251727e-01,-3.665302410186448423e-01,-3.555006180469715837e-01,-4.599684121005953030e-01,-4.228163992869874988e-01,-4.374176548089591665e-01,-2.910589727330374354e-01
-4.020100502512563012e-01,-3.374261027739881569e-01,-4.019777503090234960e-01,-4.113716437856882457e-01,-4.304218657159833428e-01,-5.770750988142292481e-01,-3.677869372225744948e-01
-3.289618825836499449e-01,-2.655752614824920532e-01,-3.792336217552533806e-01,-3.666626169359737397e-01,-3.576945929887106468e-01,-4.057971014492753881e-01,-3.512999365884590941e-01
-3.108224047064591100e-01,-3.565256934970441050e-01,-2.773794808405438683e-01,-2.855060138500789546e-01,-2.906714200831848061e-01,-4.545454545454545303e-01,-3.278376664552948849e-01
-3.037136904032357032e-01,-4.893133242382901593e-01,-3.139678615574783560e-01,-3.690924553517190843e-01,-4.451574569221627975e-01,-4.729907773386034520e-01,-4.115409004438808083e-01
7.942149773256526601e-02,4.065484311050477362e-01,5.147095179233621698e-01,6.067306524116146127e-01,3.805109922756981788e-01,7.430830039525692099e-01,4.793912492073557630e-01
7.003309229072189890e-01,1.148703956343792632e+00,1.369097651421508077e+00,1.497509415623861084e+00,6.913844325609030950e-01,1.338603425559947269e+00,1.890298034242232195e+00
2.269886015443068894e-01,3.537971805366075251e-01,4.069221260815821806e-01,4.667719596646823232e-01,3.215686274509804154e-01,3.939393939393939226e-01,1.066582117945465980e+00
-1.715896555950484070e-01,-4.156434743065029469e-01,-2.991347342398022469e-01,-2.913376260478678370e-01,-4.028520499108734221e-01,-3.596837944664031395e-01,3.107165504121750174e-02
-2.355680843240593181e-01,-5.620736698499317896e-01,-4.533992583436340928e-01,-3.379905236301786187e-01,-4.855614973262031842e-01,-4.361001317523056642e-01,-2.853519340519974912e-01
-4.174531192548106562e-01,-7.457935425193269463e-01,-6.373300370828183237e-01,-5.479285627505771084e-01,-6.443256090314913864e-01,-6.627140974967061782e-01,-4.711477488902980348e-01
-7.912734403725947274e-01,-1.069577080491132426e+00,-7.925834363411619066e-01,-9.386465800024298423e-01,-9.043374925727867275e-01,-9.802371541501976315e-01,-7.247939124920735887e-01
-8.339257261919352793e-01,-6.648476580263755764e-01,-6.709517923362176006e-01,-8.861620702223301782e-01,-6.937611408199643170e-01,-7.536231884057971175e-01,-6.360177552314520977e-01
-5.598725333987008002e-01,1.035925420645747996e+00,3.812113720642769099e-01,1.290244198760782390e-01,2.631016042780748854e-01,6.376811594202898004e-01,5.117311350665820768e-01
2.108101483024880374e-01,1.270577535243292422e+00,1.607416563658838005e+00,1.447940711942655723e+00,4.470588235294117863e-01,1.633728590250329349e+00,2.258719086873810955e+00
-2.902316460350533034e-01,8.185538881309685835e-03,1.448702101359703454e-01,2.621795650589235915e-01,-1.927510398098633282e-01,8.695652173913043237e-02,5.840202916930881116e-01
-4.007844098541488154e-01,-3.747157798999545264e-01,-3.238566131025957806e-01,-3.700643907180172776e-01,-3.966726084373143335e-01,-4.716732542819499496e-01,-3.050095117311350523e-01
-4.091187645544797080e-01,-5.038653933606184188e-01,-4.079110012360939175e-01,-4.103997084193901079e-01,-4.722519310754604849e-01,-5.151515151515151381e-01,-4.020291693088142160e-01
-3.468562323814192716e-01,-5.602546612096407364e-01,-3.663782447466007453e-01,-3.287571376503462539e-01,-4.185383244206773434e-01,-4.716732542819499496e-01,-3.354470513633481255e-01
-2.740531927932344791e-01,-5.511596180081855811e-01,-3.030902348578491945e-01,-2.821042400680354723e-01,-3.781342840166369568e-01,-5.098814229249012397e-01,-3.240329740012682369e-01
-2.404706459124892892e-01,-1.491587085038653948e-01,-1.488257107540172930e-01,-8.966103754100351875e-02,-2.136660724896018992e-01,-2.766798418972332141e-01,-2.162333544705136446e-01
1.125137884544674532e-01,4.120054570259208959e-01,4.919653893695921099e-01,6.509537115781800498e-01,3.662507427213309574e-01,7.035573122529644730e-01,4.787571337983512754e-01
7.591616619683785316e-01,1.044110959527057680e+00,1.371075401730531551e+00,1.655934880330458103e+00,7.693404634581104684e-01,1.321475625823451905e+00,1.867469879518072196e+00
2.792008824610859308e-01,4.402000909504319992e-01,3.930778739184178083e-01,5.450127566516826949e-01,7.866904337492572341e-02,4.216073781291172495e-01,1.125554850982878774e+00
-1.652163255300894695e-01,-3.965438835834469988e-01,-2.457354758961681207e-01,-1.333981290244198870e-01,-3.286987522281639706e-01,-2.964426877470355826e-01,3.614457831325301046e-02
-1.961024635371981795e-01,-5.266030013642565288e-01,-4.395550061804697206e-01,-2.986271412951038706e-01,-4.603683897801544855e-01,-3.425559947299077757e-01,-2.701331642358909546e-01
-3.662213506557175924e-01,-7.294224647567075781e-01,-5.552533992583436051e-01,-5.017616328514153956e-01,-6.039215686274509443e-01,-6.179183135704874319e-01,-4.242232086239695610e-01
-7.706826817011889208e-01,-1.082310140973169688e+00,-7.728059332509270574e-01,-9.396185153687279801e-01,-9.124183006535947493e-01,-9.644268774703557146e-01,-7.247939124920735887e-01
-8.608898149283000789e-01,-1.227830832196452837e+00,-8.410383189122373482e-01,-1.072287692868424180e+00,-9.860962566844919674e-01,-1.135704874835309575e+00,-8.687381103360811707e-01
-9.346733668341709045e-01,-1.313324238290131785e+00,-8.983930778739184220e-01,-1.181144453893816060e+00,-1.055971479500891208e+00,-1.270092226613965813e+00,-9.365884590995561254e-01
-5.515381786983698520e-01,9.076853115052296861e-01,3.920889987639060714e-01,1.163892601142024058e-01,2.345811051693404703e-01,7.523056653491435597e-01,5.453392517438173659e-01
2.039465620786861111e-01,1.242382901318781263e+00,1.671693448702101348e+00,1.480986514396792630e+00,4.256684491978609541e-01,1.884057971014492683e+00,2.322764743183259206e+00
-2.738080647138129708e-01,-1.273306048203728946e-01,1.399258343634116331e-01,2.995990766614020084e-01,-2.079619726678550162e-01,2.094861660079051502e-01,6.474318325935319862e-01
-4.022551783306777540e-01,-5.029558890404729476e-01,-3.703337453646476929e-01,-3.720082614506135532e-01,-4.888888888888888729e-01,-4.440052700922266227e-01,-2.904248573240329478e-01
-3.738203211177840157e-01,-5.547976352887675766e-01,-4.059332509270704437e-01,-3.540274571740979481e-01,-4.456327985739750308e-01,-5.691699604743083452e-01,-4.147114774889029687e-01
-2.963598480205907326e-01,-4.683947248749431580e-01,-3.248454882571075175e-01,-1.985177985663953426e-01,-3.496137849079025695e-01,-3.162055335968379510e-01,-2.935954343690551638e-01
-2.578747395514155993e-01,-4.793087767166894220e-01,-2.585908529048207560e-01,-1.771352205078362274e-01,-4.004753416518122555e-01,-2.595520421607377948e-01,-2.720355104629042509e-01
-2.586101237896801242e-01,-5.820827648931332643e-01,-3.723114956736712222e-01,-2.821042400680354723e-01,-4.665478312537136296e-01,-5.072463768115942351e-01,-3.785668991756499513e-01
-2.838583159700943659e-01,-5.657116871305138961e-01,-3.545117428924598468e-01,-2.947393998299113194e-01,-4.451574569221627975e-01,-4.571805006587615350e-01,-3.278376664552948849e-01
-1.740409363892633787e-01,-1.673487949067758163e-01,-1.636588380716934576e-01,3.644757623618029383e-03,-2.051099227569815886e-01,-2.226613965744400625e-01,-1.712111604311984669e-01
1.750214487069493841e-01,4.602091859936334739e-01,5.493201483312731837e-01,7.194751549021990433e-01,4.765300059417706402e-01,7.075098814229249244e-01,5.123652504755865644e-01
8.819708297585487911e-01,1.155979990904956844e+00,1.409641532756489513e+00,1.676831490705868122e+00,7.051693404634581386e-01,1.362318840579710200e+00,1.956246036778693798e+00
3.703885280058830665e-01,3.065029558890404737e-01,4.435105067985166682e-01,6.125622646094034396e-01,1.499702911467617472e-01,3.741765480895915541e-01,1.140139505389980989e+00
-7.598970462066430287e-02,-3.819918144611186839e-01,-3.001236093943139838e-01,-1.440894180536994307e-01,-3.458110516934046474e-01,-3.069828722002634902e-01,5.643627140139505227e-02
-1.073660987866160016e-01,-5.384265575261482084e-01,-4.642768850432633099e-01,-2.320495687036812082e-01,-4.494355317884729528e-01,-3.517786561264822365e-01,-2.029169308814204320e-01
-3.189116313273685499e-01,-6.657571623465211585e-01,-5.700865265760197698e-01,-4.269226096464585063e-01,-6.015448603683898332e-01,-6.218708827404479944e-01,-4.166138237159163205e-01
