"datetime","mrt_station","mrt_flow","hour","day","next_dist","bus_cnt","bike_cnt","bike_flow","school_cnt","air_pressure","air_temperature","relative_humidity","precipitation","sunshine_duration","aqi","status","so2","co","o3","o3_8hr","pm10","pm2","no2","nox","no","windspeed","winddirec","co_8hr","pm2.1","pm10_avg","so2_avg"
"2023-11-26 19:00:00","中山",6145,19,"Weekend",567.656880873855,54,23,307,4,1015.6,20.5,82,0,0,35,"良好",0.9,0.39,22.6,25,20,8,21.2,24.7,3.5,"1.9","112",0.3,6.3,19,0
"2023-11-26 19:00:00","北投",1608,19,"Weekend",687.457889956981,31,11,57,4,1015.6,20.5,82,0,0,40,"良好",0.9,0.16,45.3,43.9,7,3,0.8,1.3,0.4,"4.7","190",0.1,2.2,4,0
"2023-11-26 19:00:00","北門",1273,19,"Weekend",512.321365522758,71,13,164,2,1015.6,20.5,82,0,0,39,"良好",1.3,0.34,25.3,29.1,23,14,20.3,22.8,2.5,"1.8","91",0.2,11.9,21,0
"2023-11-26 19:00:00","古亭",2191,19,"Weekend",821.482825496233,72,29,305,4,1015.6,20.5,82,0,0,31,"良好",0.7,0.18,36,34,23,8,8.9,9.5,0.6,"1.7","67",0.1,7.6,18,0
"2023-11-26 19:00:00","士林",2574,19,"Weekend",966.537893615898,101,13,85,3,1015.6,20.5,82,0,0,36,"良好",0.7,0.19,42,40,14,19,6.2,7,0.8,"1.2","55",0.1,11,11,0
"2023-11-26 19:00:00","大橋頭",1309,19,"Weekend",667.064144532519,68,23,150,8,1015.6,20.5,82,0,0,53,"普通",0.9,0.81,10.9,15.2,27,15,34.3,61.3,27,"-","-",0.6,14,27,1
"2023-11-26 19:00:00","松山",3104,19,"Weekend",742.114262614521,70,28,241,2,1015.6,20.5,82,0,0,32,"良好",1.6,0.3,23,25.2,19,10,17.9,21.1,3.1,"1","55",0.2,9.9,16,1
"2023-11-26 20:00:00","中山",5338,20,"Weekend",567.656880873855,54,23,279,4,1015.7,20.7,81,0,0,27,"良好",0.8,0.33,26.3,25.3,23,7,16.7,19.1,2.4,"2.4","124",0.3,6.7,19,0
"2023-11-26 20:00:00","北投",1433,20,"Weekend",687.457889956981,31,11,51,4,1015.7,20.7,81,0,0,41,"良好",0.7,0.16,46.9,44.6,7,1,0.8,1.4,0.5,"4.5","170",0.1,2.1,4,0
"2023-11-26 20:00:00","北門",1120,20,"Weekend",512.321365522758,71,13,138,2,1015.7,20.7,81,0,0,38,"良好",1.2,0.36,24.3,28.5,21,9,20.8,23.2,2.3,"1.8","118",0.2,11.6,21,1
"2023-11-26 20:00:00","古亭",1997,20,"Weekend",821.482825496233,72,29,250,4,1015.7,20.7,81,0,0,31,"良好",0.7,0.19,34.6,34.3,20,6,7.9,8.6,0.6,"2","77",0.1,7.5,19,0
"2023-11-26 20:00:00","士林",2086,20,"Weekend",966.537893615898,101,13,82,3,1015.7,20.7,81,0,0,38,"良好",0.7,0.18,42.6,41,17,12,5.9,6.6,0.7,"2.1","154",0.1,11.7,13,0
"2023-11-26 20:00:00","大橋頭",1094,20,"Weekend",667.064144532519,68,23,146,8,1015.7,20.7,81,0,0,55,"普通",1.2,1.34,7.8,14.6,34,14,37.1,79.5,42.3,"-","-",0.7,13.8,28,1
"2023-11-26 20:00:00","松山",2906,20,"Weekend",742.114262614521,70,28,220,2,1015.7,20.7,81,0,0,33,"良好",1.6,0.3,22.1,24.5,14,12,19.2,21.9,2.7,"1.1","67",0.2,10.3,17,1
"2023-11-26 21:00:00","中山",5091,21,"Weekend",567.656880873855,54,23,246,4,1015.7,20.6,82,0,0,32,"良好",0.9,0.33,24.5,25.1,20,6,19.4,21.9,2.4,"2","125",0.3,6.6,20,0
"2023-11-26 21:00:00","北投",1300,21,"Weekend",687.457889956981,31,11,59,4,1015.7,20.6,82,0,0,42,"良好",0.7,0.16,45.5,45,5,0,0.6,1.1,0.5,"3.2","160",0.1,1.7,4,0
"2023-11-26 21:00:00","北門",997,21,"Weekend",512.321365522758,71,13,133,2,1015.7,20.6,82,0,0,36,"良好",1.2,0.35,24,27.7,22,9,21.8,24.4,2.5,"1.4","94",0.3,11,21,1
"2023-11-26 21:00:00","古亭",1954,21,"Weekend",821.482825496233,72,29,241,4,1015.7,20.6,82,0,0,31,"良好",0.5,0.16,35.6,34.6,13,5,5.4,6,0.5,"1.4","92",0.1,6.8,18,0
"2023-11-26 21:00:00","士林",2070,21,"Weekend",966.537893615898,101,13,69,3,1015.7,20.6,82,0,0,38,"良好",0.7,0.18,41.2,41.1,14,9,6.3,7.1,0.7,"2","150",0.1,11.2,13,0
"2023-11-26 21:00:00","大橋頭",1068,21,"Weekend",667.064144532519,68,23,114,8,1015.7,20.6,82,0,0,56,"普通",1.3,1.29,6.6,13.2,31,19,38.4,87.4,48.9,"-","-",0.8,14.9,29,1
"2023-11-26 21:00:00","松山",2400,21,"Weekend",742.114262614521,70,28,202,2,1015.7,20.6,82,0,0,37,"良好",1.6,0.35,17.5,22.8,17,12,22.8,25.7,2.8,"0.4","56",0.2,10.7,16,1
"2023-11-26 22:00:00","中山",3543,22,"Weekend",567.656880873855,54,23,168,4,1015.4,20.7,82,0,0,28,"良好",1,0.34,24.4,24.6,21,8,17,18.8,1.8,"1.6","135",0.3,7,20,0
"2023-11-26 22:00:00","北投",1009,22,"Weekend",687.457889956981,31,11,40,4,1015.4,20.7,82,0,0,42,"良好",0.8,0.16,45,45.2,3,2,0.7,1.1,0.4,"4.4","160",0.1,1.6,4,0
"2023-11-26 22:00:00","北門",710,22,"Weekend",512.321365522758,71,13,109,2,1015.4,20.7,82,0,0,42,"良好",1.1,0.43,18.3,25.9,26,14,25.7,28.3,2.5,"0.9","152",0.3,11.4,22,1
"2023-11-26 22:00:00","古亭",1500,22,"Weekend",821.482825496233,72,29,162,4,1015.4,20.7,82,0,0,31,"良好",0.6,0.16,34.2,34.6,18,5,6.6,7.5,0.8,"1.6","68",0.1,6.4,18,0
"2023-11-26 22:00:00","士林",1438,22,"Weekend",966.537893615898,101,13,39,3,1015.4,20.7,82,0,0,38,"良好",0.7,0.24,35.6,40.4,18,11,8.3,9.1,0.8,"2.1","164",0.1,11.7,14,0
"2023-11-26 22:00:00","大橋頭",973,22,"Weekend",667.064144532519,68,23,104,8,1015.4,20.7,82,0,0,57,"普通",1.3,1.53,5.1,11.3,31,16,40.1,91.9,51.8,"-","-",0.9,15.5,29,1
"2023-11-26 22:00:00","松山",2061,22,"Weekend",742.114262614521,70,28,120,2,1015.4,20.7,82,0,0,37,"良好",1.9,0.36,14.5,21,14,11,22.6,25.4,2.8,"0.4","36",0.2,11.3,16,1
"2023-11-26 23:00:00","中山",1208,23,"Weekend",567.656880873855,54,23,120,4,1015.2,20.7,82,0,0,35,"良好",1.7,0.44,18.4,23.6,20,12,21.8,24.4,2.6,"0.4","65",0.3,7.6,20,0
"2023-11-26 23:00:00","北投",467,23,"Weekend",687.457889956981,31,11,25,4,1015.2,20.7,82,0,0,42,"良好",0.7,0.16,45,45.3,7,4,0.6,1.1,0.4,"1.8","190",0.1,1.9,4,0
"2023-11-26 23:00:00","北門",345,23,"Weekend",512.321365522758,71,13,89,2,1015.2,20.7,82,0,0,35,"良好",1,0.37,22.7,24.8,21,9,19,20.8,1.7,"0.6","89",0.3,10.7,22,1
"2023-11-26 23:00:00","古亭",628,23,"Weekend",821.482825496233,72,29,95,4,1015.2,20.7,82,0,0,31,"良好",0.6,0.18,32.1,34.5,13,2,6.8,7.5,0.7,"0.7","122",0.1,5.5,17,0
"2023-11-26 23:00:00","士林",654,23,"Weekend",966.537893615898,101,13,25,3,1015.2,20.7,82,0,0,35,"良好",0.7,0.3,26,38.8,18,10,14.4,15.2,0.8,"0.6","143",0.2,10.5,15,0
"2023-11-26 23:00:00","大橋頭",450,23,"Weekend",667.064144532519,68,23,50,8,1015.2,20.7,82,0,0,57,"普通",1.6,1.54,4.1,9.6,32,16,40.4,100.1,59.7,"-","-",1,15.6,30,1
"2023-11-26 23:00:00","松山",1059,23,"Weekend",742.114262614521,70,28,65,2,1015.2,20.7,82,0,0,42,"良好",1.8,0.33,10.4,19.2,13,11,25.7,31.7,6,"0.7","66",0.3,11.6,15,1
"2023-11-27 05:00:00","中山",0,5,"Weekday",567.656880873855,54,23,64,4,1013.9,19.8,88,0,0,22,"良好",0.6,0.22,24.7,23.5,20,8,8.9,9.9,1,"1.5","119",0.3,6.7,16,0
"2023-11-27 05:00:00","北投",0,5,"Weekday",687.457889956981,31,11,14,4,1013.9,19.8,88,0,0,42,"良好",1.2,0.17,47.2,45.5,3,8,NA,NA,NA,"3","80",0.1,4.5,5,0
"2023-11-27 05:00:00","北門",0,5,"Weekday",512.321365522758,71,13,32,2,1013.9,19.8,88,0,0,29,"良好",1.1,0.2,29.1,25.5,19,10,6.7,7.5,0.8,"1.2","133",0.3,8.9,16,1
"2023-11-27 05:00:00","古亭",2,5,"Weekday",821.482825496233,72,29,29,4,1013.9,19.8,88,0,0,28,"良好",0.3,0.11,33.3,30.2,16,6,2.2,2.6,0.3,"1.6","77",0.1,6.7,13,0
"2023-11-27 05:00:00","士林",7,5,"Weekday",966.537893615898,101,13,9,3,1013.9,19.8,88,0,0,38,"良好",0.8,0.2,28.6,23.8,19,11,6.2,6.4,0.1,"0.9","327",0.2,11.7,14,0
"2023-11-27 05:00:00","大橋頭",0,5,"Weekday",667.064144532519,68,23,23,8,1013.9,19.8,88,0,0,41,"良好",0.7,0.32,23.6,14.2,17,12,11.2,13.3,2,"-","-",0.9,12.5,19,1
"2023-11-27 05:00:00","松山",2,5,"Weekday",742.114262614521,70,28,46,2,1013.9,19.8,88,0,0,35,"良好",1.2,0.16,31.2,19.7,12,15,4.6,5.4,0.8,"0.4","85",0.2,10.9,15,1
"2023-11-27 06:00:00","中山",549,6,"Weekday",567.656880873855,54,23,100,4,1014.5,20.1,86,0,0,23,"良好",0.5,0.25,29.9,24.2,23,10,7.1,7.9,0.8,"1.2","126",0.2,7.2,18,0
"2023-11-27 06:00:00","北投",1041,6,"Weekday",687.457889956981,31,11,59,4,1014.5,20.1,86,0,0,42,"良好",1.3,0.18,46.7,45.7,5,6,NA,NA,NA,"2.1","110",0.1,4.6,5,0
"2023-11-27 06:00:00","北門",471,6,"Weekday",512.321365522758,71,13,59,2,1014.5,20.1,86,0,0,32,"良好",1.2,0.22,36.8,27.8,26,12,6.9,7.9,0.9,"1.4","83",0.2,10,18,1
"2023-11-27 06:00:00","古亭",724,6,"Weekday",821.482825496233,72,29,131,4,1014.5,20.1,86,0,0,28,"良好",0.4,0.11,36.7,30.5,17,9,2.1,2.5,0.4,"1.1","78",0.1,6.9,14,0
"2023-11-27 06:00:00","士林",1026,6,"Weekday",966.537893615898,101,13,42,3,1014.5,20.1,86,0,0,38,"良好",0.7,0.28,13.8,21.1,17,10,11.1,11.5,0.3,"0.5","318",0.2,11.7,15,0
"2023-11-27 06:00:00","大橋頭",526,6,"Weekday",667.064144532519,68,23,69,8,1014.5,20.1,86,0,0,41,"良好",0.7,0.34,26.4,16.9,22,12,12.1,14.1,1.9,"-","-",0.7,12.6,19,1
"2023-11-27 06:00:00","松山",705,6,"Weekday",742.114262614521,70,28,120,2,1014.5,20.1,86,0,0,37,"良好",1.1,0.18,33.9,22.1,17,12,4.7,5.7,0.9,"0.5","61",0.2,11.3,15,1
"2023-11-27 07:00:00","中山",2193,7,"Weekday",567.656880873855,54,23,287,4,1015.1,20.4,85,0,0,45,"良好",0.6,0.47,11.2,23.2,22,9,27.1,33.8,6.7,"0.7","119",0.2,7.7,19,0
"2023-11-27 07:00:00","北投",3756,7,"Weekday",687.457889956981,31,11,130,4,1015.1,20.4,85,0,0,42,"良好",1.3,0.18,45.6,45.8,3,2,NA,NA,NA,"2.4","80",0.1,4.5,4,0
"2023-11-27 07:00:00","北門",1977,7,"Weekday",512.321365522758,71,13,148,2,1015.1,20.4,85,0,0,36,"良好",1.3,0.29,25.2,28.1,29,16,17.5,19.3,1.7,"1.2","87",0.2,11.2,20,1
"2023-11-27 07:00:00","古亭",3316,7,"Weekday",821.482825496233,72,29,414,4,1015.1,20.4,85,0,0,28,"良好",0.6,0.16,35.7,30.9,25,9,5.7,6.4,0.6,"1.1","52",0.1,7.2,16,0
"2023-11-27 07:00:00","士林",3994,7,"Weekday",966.537893615898,101,13,162,3,1015.1,20.4,85,0,0,39,"良好",0.8,0.39,4.3,18.4,13,14,21.5,29.6,8,"0.4","231",0.3,11.9,15,0
"2023-11-27 07:00:00","大橋頭",2337,7,"Weekday",667.064144532519,68,23,211,8,1015.1,20.4,85,0,0,50,"良好",0.9,0.61,6.3,17.1,30,16,30,51.7,21.7,"-","-",0.6,13.3,22,1
"2023-11-27 07:00:00","松山",3223,7,"Weekday",742.114262614521,70,28,263,2,1015.1,20.4,85,0,0,38,"良好",1.4,0.24,26,24,22,10,13.4,15.1,1.6,"0.8","62",0.2,11.7,16,1
"2023-11-27 08:00:00","中山",6137,8,"Weekday",567.656880873855,54,23,431,4,1015.6,21.4,79,0,0,50,"良好",0.8,0.64,12.4,22.3,31,12,30.9,42.9,12,"1.2","96",0.3,9,21,0
"2023-11-27 08:00:00","北投",3692,8,"Weekday",687.457889956981,31,11,88,4,1015.6,21.4,79,0,0,43,"良好",1.2,0.18,47.1,46.2,8,4,NA,NA,NA,"3.2","80",0.1,4.5,5,0
"2023-11-27 08:00:00","北門",3862,8,"Weekday",512.321365522758,71,13,222,2,1015.6,21.4,79,0,0,47,"良好",1.6,0.45,18,27.8,30,15,28.5,34.1,5.6,"1.8","95",0.2,12,23,1
"2023-11-27 08:00:00","古亭",7040,8,"Weekday",821.482825496233,72,29,500,4,1015.6,21.4,79,0,0,29,"良好",0.6,0.29,29.7,31.2,31,14,13.9,16,2,"2.2","56",0.1,8.3,19,0
"2023-11-27 08:00:00","士林",4338,8,"Weekday",966.537893615898,101,13,124,3,1015.6,21.4,79,0,0,43,"良好",0.9,0.47,5,16.8,22,17,26.5,45.1,18.5,"0.3","182",0.3,12.2,17,0
"2023-11-27 08:00:00","大橋頭",3052,8,"Weekday",667.064144532519,68,23,243,8,1015.6,21.4,79,0,0,59,"普通",1.4,1.89,3.2,16.8,38,21,42,122.5,80.4,"-","-",0.7,14.8,25,1
"2023-11-27 08:00:00","松山",7085,8,"Weekday",742.114262614521,70,28,406,2,1015.6,21.4,79,0,0,39,"良好",1.2,0.35,16.7,24.4,22,13,22.8,28,5.2,"1.2","69",0.2,12,17,1
"2023-11-27 09:00:00","中山",3800,9,"Weekday",567.656880873855,54,23,284,4,1015.9,22.2,76,0,0,50,"良好",0.9,0.66,15.3,21.5,35,16,30.2,43.8,13.5,"2.6","131",0.3,10.4,24,0
"2023-11-27 09:00:00","北投",2205,9,"Weekday",687.457889956981,31,11,63,4,1015.9,22.2,76,0,0,43,"良好",1.1,NA,46.7,46.5,9,7,NA,NA,NA,"3","100",0.1,4.6,6,0
"2023-11-27 09:00:00","北門",1807,9,"Weekday",512.321365522758,71,13,147,2,1015.9,22.2,76,0,0,45,"良好",1.5,0.51,20.9,27.2,39,18,27.1,35.1,7.9,"1.6","86",0.3,13.3,26,1
"2023-11-27 09:00:00","古亭",4202,9,"Weekday",821.482825496233,72,29,337,4,1015.9,22.2,76,0,0,31,"良好",0.8,0.28,33.9,32,31,13,12.5,14.8,2.3,"1.5","46",0.1,9.5,21,0
"2023-11-27 09:00:00","士林",3853,9,"Weekday",966.537893615898,101,13,111,3,1015.9,22.2,76,0,0,45,"良好",1.1,0.51,13.9,17.2,32,21,25.7,41.6,15.8,"0.3","320",0.3,14,19,0
"2023-11-27 09:00:00","大橋頭",1542,9,"Weekday",667.064144532519,68,23,154,8,1015.9,22.2,76,0,0,60,"普通",1.4,1.61,5.5,16.5,53,26,44.1,109.5,65.3,"-","-",0.7,16.9,31,1
"2023-11-27 09:00:00","松山",3772,9,"Weekday",742.114262614521,70,28,207,2,1015.9,22.2,76,0,0,43,"良好",1.5,0.44,17.6,24.6,29,19,26.2,34.4,8.1,"1.3","62",0.2,12.8,20,1
"2023-11-27 10:00:00","中山",3375,10,"Weekday",567.656880873855,54,23,260,4,1015.6,23.5,72,0,0.6,47,"良好",1.1,0.54,18.3,20.3,37,20,28.2,43.1,14.8,"2.1","114",0.4,12.1,26,0
"2023-11-27 10:00:00","北投",1571,10,"Weekday",687.457889956981,31,11,48,4,1015.6,23.5,72,0,0.6,43,"良好",1.2,0.18,46.3,46.6,14,9,0.9,1.4,0.4,"2.9","80",0.1,5.3,7,0
"2023-11-27 10:00:00","北門",1238,10,"Weekday",512.321365522758,71,13,122,2,1015.6,23.5,72,0,0.6,46,"良好",1.7,0.39,27.7,27,30,17,21,29.1,8,"3.2","87",0.3,14.1,27,1
"2023-11-27 10:00:00","古亭",2628,10,"Weekday",821.482825496233,72,29,288,4,1015.6,23.5,72,0,0.6,33,"良好",1.8,0.24,33.6,32.4,32,12,13.7,17.1,3.4,"2.6","43",0.1,10.2,24,0
"2023-11-27 10:00:00","士林",3337,10,"Weekday",966.537893615898,101,13,67,3,1015.6,23.5,72,0,0.6,46,"良好",1.1,0.33,28.9,18.2,29,12,16.9,24.4,7.5,"1.8","137",0.3,14.3,21,0
"2023-11-27 10:00:00","大橋頭",1069,10,"Weekday",667.064144532519,68,23,120,8,1015.6,23.5,72,0,0.6,59,"普通",1.2,0.92,10.8,15.1,48,25,37.4,80.1,42.6,"-","-",0.8,18.9,34,1
"2023-11-27 10:00:00","松山",1800,10,"Weekday",742.114262614521,70,28,186,2,1015.6,23.5,72,0,0.6,46,"良好",1.8,0.35,21.1,24.3,29,20,24.5,33.1,8.5,"1.7","40",0.2,14.2,22,1
"2023-11-27 11:00:00","中山",3891,11,"Weekday",567.656880873855,54,23,328,4,1015.2,23.2,69,0,0.2,42,"良好",0.8,0.35,34,21.1,24,15,15.9,21.7,5.8,"2.1","89",0.4,13,27,0
"2023-11-27 11:00:00","北投",1592,11,"Weekday",687.457889956981,31,11,48,4,1015.2,23.2,69,0,0.2,43,"良好",1.3,0.18,48.7,46.9,20,9,0.9,1.4,0.4,"3.8","80",0.1,6.4,10,0
"2023-11-27 11:00:00","北門",1078,11,"Weekday",512.321365522758,71,13,163,2,1015.2,23.2,69,0,0.2,45,"良好",1.5,0.26,39.4,28.2,30,13,11.7,16.1,4.3,"2.5","89",0.3,13.9,27,1
"2023-11-27 11:00:00","古亭",2376,11,"Weekday",821.482825496233,72,29,244,4,1015.2,23.2,69,0,0.2,36,"良好",1.2,0.2,38.6,33.8,23,12,10.8,13.7,2.9,"2.6","54",0.1,11,24,0
"2023-11-27 11:00:00","士林",3303,11,"Weekday",966.537893615898,101,13,72,3,1015.2,23.2,69,0,0.2,51,"普通",1.7,0.2,38.6,19.8,NA,20,11.5,14.4,2.8,"1.7","96",0.3,15.5,23,0
"2023-11-27 11:00:00","大橋頭",980,11,"Weekday",667.064144532519,68,23,130,8,1015.2,23.2,69,0,0.2,61,"普通",1,0.66,22.2,14.8,40,20,30.3,55.2,24.9,"-","-",0.8,19.5,36,1
"2023-11-27 11:00:00","松山",1491,11,"Weekday",742.114262614521,70,28,165,2,1015.2,23.2,69,0,0.2,49,"良好",2.6,0.24,33.8,25.7,28,16,13.7,17.8,4.1,"1.9","38",0.2,15.1,23,1
"2023-11-27 12:00:00","中山",4266,12,"Weekday",567.656880873855,54,23,312,4,1014.5,24,63,0,0.1,44,"良好",0.7,0.34,37.2,22.9,24,16,15,20.4,5.4,"2.5","124",0.4,13.7,26,0
"2023-11-27 12:00:00","北投",1668,12,"Weekday",687.457889956981,31,11,58,4,1014.5,24,63,0,0.1,44,"良好",1.4,0.18,47.7,47,19,13,0.9,1.5,0.5,"2.8","90",0.1,7.9,12,0
"2023-11-27 12:00:00","北門",1273,12,"Weekday",512.321365522758,71,13,177,2,1014.5,24,63,0,0.1,47,"良好",1.6,0.29,40.3,29.7,31,18,14.6,18.4,3.7,"2.7","91",0.3,14.5,28,1
"2023-11-27 12:00:00","古亭",2791,12,"Weekday",821.482825496233,72,29,361,4,1014.5,24,63,0,0.1,36,"良好",1.6,0.22,38.8,35,26,12,NA,NA,NA,"2.2","46",0.2,11.1,24,0
"2023-11-27 12:00:00","士林",3469,12,"Weekday",966.537893615898,101,13,100,3,1014.5,24,63,0,0.1,51,"普通",1.5,0.21,44,22.1,21,NA,8.1,10.2,2.1,"","",0.3,15.7,23,0
"2023-11-27 12:00:00","大橋頭",1090,12,"Weekday",667.064144532519,68,23,124,8,1014.5,24,63,0,0.1,62,"普通",0.9,0.5,29.4,15.9,36,21,23.5,38,14.4,"-","-",0.8,19.8,36,1
"2023-11-27 12:00:00","松山",1610,12,"Weekday",742.114262614521,70,28,150,2,1014.5,24,63,0,0.1,49,"良好",2.8,0.21,40.9,27.6,27,12,8.8,11.7,2.9,"1.9","60",0.2,15,24,1
"2023-11-27 13:00:00","中山",4469,13,"Weekday",567.656880873855,54,23,357,4,1013.8,23.6,63,0,0,46,"良好",0.5,0.32,40,24.8,19,16,12.9,17.7,4.7,"2.3","123",0.4,14.1,24,0
"2023-11-27 13:00:00","北投",1527,13,"Weekday",687.457889956981,31,11,62,4,1013.8,23.6,63,0,0,44,"良好",1.4,0.18,47.5,47,16,14,0.9,1.3,0.3,"2.4","80",0.1,9.2,13,0
"2023-11-27 13:00:00","北門",1339,13,"Weekday",512.321365522758,71,13,184,2,1013.8,23.6,63,0,0,43,"良好",1.5,0.28,43.7,31.5,27,9,11.9,15,3,"2.1","92",0.3,13.3,27,1
"2023-11-27 13:00:00","古亭",2870,13,"Weekday",821.482825496233,72,29,326,4,1013.8,23.6,63,0,0,36,"良好",1.2,0.21,42.1,36.1,26,12,NA,NA,NA,"2.2","56",0.2,11,23,0
"2023-11-27 13:00:00","士林",3684,13,"Weekday",966.537893615898,101,13,104,3,1013.8,23.6,63,0,0,48,"良好",1,0.2,46.8,24.4,16,15,6.5,7.9,1.4,"1.7","102",0.3,14.9,20,0
"2023-11-27 13:00:00","大橋頭",1096,13,"Weekday",667.064144532519,68,23,109,8,1013.8,23.6,63,0,0,62,"普通",0.8,0.64,28.8,16.6,33,24,25.2,43.6,18.3,"-","-",0.8,20,34,1
"2023-11-27 13:00:00","松山",1628,13,"Weekday",742.114262614521,70,28,175,2,1013.8,23.6,63,0,0,48,"良好",3.3,0.21,44.3,29.3,25,16,9,11.3,2.3,"2.3","52",0.2,14.7,24,1
"2023-11-27 14:00:00","中山",4652,14,"Weekday",567.656880873855,54,23,332,4,1013.7,23.6,64,0,0,45,"良好",0.6,0.34,35.6,25.5,24,15,19,24.1,5,"2.2","120",0.4,13.8,23,0
"2023-11-27 14:00:00","北投",1491,14,"Weekday",687.457889956981,31,11,73,4,1013.7,23.6,64,0,0,44,"良好",1.3,NA,47.1,47.1,18,NA,0.8,1.2,0.3,"2.6","80",0.1,9.6,14,1
"2023-11-27 14:00:00","北門",1295,14,"Weekday",512.321365522758,71,13,173,2,1013.7,23.6,64,0,0,45,"良好",1.4,0.3,41.1,32,28,18,13.9,16.6,2.7,"3","68",0.3,14,27,1
"2023-11-27 14:00:00","古亭",2451,14,"Weekday",821.482825496233,72,29,254,4,1013.7,23.6,64,0,0,38,"良好",0.6,0.2,44.6,37.1,25,15,NA,NA,NA,"1.8","52",0.2,11.7,23,0
"2023-11-27 14:00:00","士林",3652,14,"Weekday",966.537893615898,101,13,92,3,1013.7,23.6,64,0,0,53,"普通",2.1,0.2,40.7,27.8,23,18,9.7,12,2.3,"3.3","153",0.3,16.3,19,0
"2023-11-27 14:00:00","大橋頭",918,14,"Weekday",667.064144532519,68,23,133,8,1013.7,23.6,64,0,0,63,"普通",0.9,0.71,21.9,16,37,23,32.4,54.7,22.3,"-","-",0.9,20.2,34,1
"2023-11-27 14:00:00","松山",1533,14,"Weekday",742.114262614521,70,28,157,2,1013.7,23.6,64,0,0,45,"良好",2.5,0.22,44,30.6,24,13,10.4,12.7,2.3,"1.7","40",0.2,13.9,24,1
"2023-11-27 15:00:00","中山",4488,15,"Weekday",567.656880873855,54,23,340,4,1013.8,23.4,61,0,0,45,"良好",0.7,0.36,34.7,28.4,26,14,22.2,27.4,5.1,"2.6","114",0.4,14,24,0
"2023-11-27 15:00:00","北投",1419,15,"Weekday",687.457889956981,31,11,87,4,1013.8,23.4,61,0,0,44,"良好",1.3,0.19,48.4,47.4,NA,10,0.7,1.2,0.4,"3.2","80",0.1,10.1,14,1
"2023-11-27 15:00:00","北門",1209,15,"Weekday",512.321365522758,71,13,186,2,1013.8,23.4,61,0,0,46,"良好",1.3,0.31,42.4,34.2,24,13,15.6,18.3,2.6,"2.5","91",0.3,14.3,27,1
"2023-11-27 15:00:00","古亭",2689,15,"Weekday",821.482825496233,72,29,361,4,1013.8,23.4,61,0,0,39,"良好",0.5,0.22,44.9,38.3,29,13,10.7,12,1.2,"1.9","44",0.2,12.1,25,0
"2023-11-27 15:00:00","士林",3380,15,"Weekday",966.537893615898,101,13,111,3,1013.8,23.4,61,0,0,53,"普通",1.4,0.22,42.3,32.5,22,18,10.4,11.9,1.5,"2.2","150",0.2,16.3,20,0
"2023-11-27 15:00:00","大橋頭",1025,15,"Weekday",667.064144532519,68,23,119,8,1013.8,23.4,61,0,0,64,"普通",0.9,0.78,21.3,17.9,37,21,37,62.3,25.2,"-","-",0.9,20.7,34,1
"2023-11-27 15:00:00","松山",1516,15,"Weekday",742.114262614521,70,28,169,2,1013.8,23.4,61,0,0,47,"良好",1.8,0.22,46.2,33.1,23,17,11,12.8,1.7,"1.8","40",0.2,14.5,23,1
"2023-11-27 16:00:00","中山",5368,16,"Weekday",567.656880873855,54,23,396,4,1014,23.1,64,0,0.1,48,"良好",NA,0.41,30.3,30.7,30,18,26.2,32.2,6,"1.8","108",0.4,14.9,25,0
"2023-11-27 16:00:00","北投",2354,16,"Weekday",687.457889956981,31,11,115,4,1014,23.1,64,0,0.1,44,"良好",1.4,0.21,52.1,48.1,21,13,1,1.6,0.6,"2.8","90",0.1,10.4,15,1
"2023-11-27 16:00:00","北門",1708,16,"Weekday",512.321365522758,71,13,245,2,1014,23.1,64,0,0.1,46,"良好",1.5,0.32,41.7,37.2,25,15,17.2,19.9,2.6,"1.6","69",0.3,14.1,27,1
"2023-11-27 16:00:00","古亭",3555,16,"Weekday",821.482825496233,72,29,475,4,1014,23.1,64,0,0.1,42,"良好",1.1,0.23,41.1,39.7,26,16,14.5,16.2,1.7,"2.4","63",0.2,12.9,26,0
"2023-11-27 16:00:00","士林",4096,16,"Weekday",966.537893615898,101,13,176,3,1014,23.1,64,0,0.1,53,"普通",1.1,0.24,45.7,37.6,27,17,9.4,10.6,1.1,"3.4","153",0.2,16.3,21,0
"2023-11-27 16:00:00","大橋頭",1519,16,"Weekday",667.064144532519,68,23,187,8,1014,23.1,64,0,0.1,65,"普通",1,0.93,18.3,19.8,45,21,39.8,73.6,33.8,"-","-",0.8,21.2,37,1
"2023-11-27 16:00:00","松山",2156,16,"Weekday",742.114262614521,70,28,319,2,1014,23.1,64,0,0.1,52,"普通",2.6,0.28,37,35.6,25,21,19.1,21.5,2.3,"0.7","68",0.2,16,23,1
"2023-11-27 17:00:00","中山",7448,17,"Weekday",567.656880873855,54,23,528,4,1014.4,22.2,72,0,0.5,47,"良好",1.5,0.46,29.6,32.5,30,11,25.2,29.7,4.4,"1.6","123",0.3,14.4,27,0
"2023-11-27 17:00:00","北投",3374,17,"Weekday",687.457889956981,31,11,148,4,1014.4,22.2,72,0,0.5,44,"良好",1.4,0.2,48.8,48.3,21,19,1.2,1.6,0.4,"0.6","210",0.1,11.8,17,1
