"datetime","air_pressure","air_temperature","relative_humidity","precipitation","sunshine_duration"
"2023-02-21 21:00:00",1023.2,12.9,88,0.5,0
"2023-02-21 22:00:00",1023.2,13.2,84,0.1,0
"2023-02-21 23:00:00",1022.8,13.3,84,0.1,0
"2023-02-22 00:00:00",1022.3,13.2,86,0.1,0
"2023-02-22 01:00:00",1021.8,13.4,85,0.1,0
"2023-02-22 02:00:00",1021.4,13.5,87,0.1,0
"2023-02-22 03:00:00",1021,13.4,89,0.1,0
"2023-02-22 04:00:00",1020.6,13.3,91,0.1,0
"2023-02-22 05:00:00",1020.5,13.4,91,0.1,0
"2023-02-22 06:00:00",1020.6,13.7,91,0.1,0
"2023-02-22 07:00:00",1020.9,13.7,93,0.1,0
"2023-02-22 08:00:00",1020.9,14.4,92,0.1,0
"2023-02-22 09:00:00",1020.7,15.9,86,0.1,0.1
"2023-02-22 10:00:00",1020.1,17.5,80,0,0
"2023-02-22 11:00:00",1019.3,18.1,77,0,0.1
"2023-02-22 12:00:00",1018.4,18,79,0.1,0
"2023-02-22 13:00:00",1017.6,18.3,77,0,0
"2023-02-22 14:00:00",1016.8,18.2,79,0,0
"2023-02-22 15:00:00",1016.3,18.5,77,0,0
"2023-02-22 16:00:00",1016.1,18.2,79,0,0
"2023-02-22 17:00:00",1016.4,18.1,80,0,0
"2023-02-22 18:00:00",1016.7,17.9,82,0,0
"2023-02-22 19:00:00",1017,17.5,87,0.1,0
"2023-02-22 20:00:00",1017.4,17.3,90,0.1,0
"2023-02-22 21:00:00",1017.1,17.4,89,0.5,0
"2023-02-22 22:00:00",1016.8,17.6,88,0.1,0
"2023-02-22 23:00:00",1016.5,17.2,91,0.1,0
"2023-02-23 00:00:00",1016.3,17.3,91,0.1,0
"2023-02-23 01:00:00",1016,17.2,91,0.1,0
"2023-02-23 02:00:00",1015.5,17.3,91,0.1,0
"2023-02-23 03:00:00",1014.9,17.4,91,0.1,0
"2023-02-23 04:00:00",1014.9,17.2,92,0.1,0
"2023-02-23 05:00:00",1014.9,17.2,92,0.1,0
"2023-02-23 06:00:00",1015.2,17.3,92,0.1,0
"2023-02-23 07:00:00",1015.7,17.4,92,0.1,0
"2023-02-23 08:00:00",1015.9,18,91,0.1,0
"2023-02-23 09:00:00",1015.9,18.5,88,0.1,0.1
"2023-02-23 10:00:00",1015.4,18.9,88,0.5,0
"2023-02-23 11:00:00",1015,18.9,89,0.1,0
"2023-02-23 12:00:00",1014.2,20.2,82,0.1,0
"2023-02-23 13:00:00",1013.2,20.5,81,0.1,0.2
"2023-02-23 14:00:00",1012.6,20.9,76,0,0
"2023-02-23 15:00:00",1012.4,20.7,77,0,0
"2023-02-23 16:00:00",1012.4,20.3,79,0,0
"2023-02-23 17:00:00",1012.6,19.8,82,0,0
"2023-02-23 18:00:00",1012.7,19.4,85,0,0
"2023-02-23 19:00:00",1013,19,87,0,0
"2023-02-23 20:00:00",1013.5,19.1,87,0,0
"2023-02-23 21:00:00",1013.7,19.1,87,0,0
"2023-02-23 22:00:00",1013.6,19,87,0,0
"2023-02-23 23:00:00",1013.3,19,87,0,0
"2023-02-24 00:00:00",1013.3,18.5,87,0,0
"2023-02-24 01:00:00",1013.2,18.2,92,0,0
"2023-02-24 02:00:00",1013,18.3,89,0,0
"2023-02-24 03:00:00",1013,18.3,88,0,0
"2023-02-24 04:00:00",1013.2,17.5,95,0.1,0
"2023-02-24 05:00:00",1013.6,17.4,96,0.1,0
"2023-02-24 06:00:00",1014.3,17.4,91,0,0
"2023-02-24 07:00:00",1015,17.2,88,0,0
"2023-02-24 08:00:00",1015.4,17.9,85,0,0
"2023-02-24 09:00:00",1016,18.8,80,0,0.1
"2023-02-24 10:00:00",1015.9,19.2,79,0,0
"2023-02-24 11:00:00",1015.8,19.6,74,0,0
"2023-02-24 12:00:00",1015.5,19.8,72,0,0
"2023-02-24 13:00:00",1015.2,19.9,69,0,0
"2023-02-24 14:00:00",1015.3,18.9,70,0,0
"2023-02-24 15:00:00",1015.9,18.2,71,0,0
"2023-02-24 16:00:00",1016.6,17.4,73,0,0
"2023-02-24 17:00:00",1017.7,16.6,73,0,0
"2023-02-24 18:00:00",1019,16,75,0,0
"2023-02-24 19:00:00",1020.1,15.5,73,0,0
"2023-02-24 20:00:00",1021.2,15,75,0,0
"2023-02-24 21:00:00",1021.7,14.8,76,0,0
"2023-02-24 22:00:00",1021.8,14.7,79,0,0
"2023-02-24 23:00:00",1021.9,14.7,80,0.1,0
"2023-02-25 00:00:00",1021.9,15,76,0.1,0
"2023-02-25 01:00:00",1021.9,15,75,0.1,0
"2023-02-25 02:00:00",1021.9,14.9,77,0.1,0
"2023-02-25 03:00:00",1021.7,14.7,77,0,0
"2023-02-25 04:00:00",1022,14.5,78,0,0
"2023-02-25 05:00:00",1022.5,14.5,78,0,0
"2023-02-25 06:00:00",1023.3,14.5,78,0,0
"2023-02-25 07:00:00",1024,14.3,78,0,0
"2023-02-25 08:00:00",1024.8,14.1,80,0,0
"2023-02-25 09:00:00",1025.7,14.3,80,0,0
"2023-02-25 10:00:00",1026.2,14.3,78,0,0
"2023-02-25 11:00:00",1026.2,14.4,76,0,0
"2023-02-25 12:00:00",1025.8,14.4,75,0,0
"2023-02-25 13:00:00",1025.5,14.4,75,0,0
"2023-02-25 14:00:00",1025.2,14.3,76,0,0
"2023-02-25 15:00:00",1025.5,14.1,76,0,0
"2023-02-25 16:00:00",1026.1,13.8,78,0,0
"2023-02-25 17:00:00",1026.8,13.5,79,0,0
"2023-02-25 18:00:00",1027.6,13.5,75,0,0
"2023-02-25 19:00:00",1028.2,13.6,69,0.1,0
"2023-02-25 20:00:00",1029.1,14,64,0,0
"2023-02-25 21:00:00",1029.5,14.2,60,0,0
"2023-02-25 22:00:00",1029.6,13.9,58,0,0
"2023-02-25 23:00:00",1029.6,13.8,54,0,0
"2023-02-26 00:00:00",1029.5,13.7,58,0,0
"2023-02-26 01:00:00",1029.3,13.5,59,0,0
"2023-02-26 02:00:00",1029.1,13.3,58,0,0
"2023-02-26 03:00:00",1028.8,13,60,0,0
"2023-02-26 04:00:00",1028.6,13.1,56,0,0
"2023-02-26 05:00:00",1028.9,13,62,0.1,0
"2023-02-26 06:00:00",1029,13,61,0.1,0
"2023-02-26 07:00:00",1029.6,13.1,60,0.1,0
"2023-02-26 08:00:00",1030.1,13.3,62,0,0
"2023-02-26 09:00:00",1030.6,13.4,58,0,0
"2023-02-26 10:00:00",1030.5,13.9,54,0,0
"2023-02-26 11:00:00",1030.3,13.7,58,0,0
"2023-02-26 12:00:00",1029.5,13.7,60,0,0
"2023-02-26 13:00:00",1028.7,14,57,0,0
"2023-02-26 14:00:00",1028,14,59,0,0
"2023-02-26 15:00:00",1027.7,13.9,57,0,0
"2023-02-26 16:00:00",1027.9,14,60,0,0
"2023-02-26 17:00:00",1028.1,14.1,58,0,0
"2023-02-26 18:00:00",1028.3,14.1,58,0,0
"2023-02-26 19:00:00",1028.3,14,62,0,0
"2023-02-26 20:00:00",1028.5,14.1,59,0,0
"2023-02-26 21:00:00",1028.7,14.1,61,0,0
"2023-02-26 22:00:00",1028.6,14.1,60,0,0
"2023-02-26 23:00:00",1028.3,14.1,61,0,0
"2023-02-27 00:00:00",1027.9,13.9,63,0,0
"2023-02-27 01:00:00",1027.3,14.3,58,0,0
"2023-02-27 02:00:00",1027,14.3,60,0,0
"2023-02-27 03:00:00",1026.2,14.5,59,0,0
"2023-02-27 04:00:00",1026,14.6,62,0,0
"2023-02-27 05:00:00",1026,14.3,65,0,0
"2023-02-27 06:00:00",1026.1,14.6,60,0,0
"2023-02-27 07:00:00",1026.5,14.9,55,0,0
"2023-02-27 08:00:00",1026.8,15,58,0,0
"2023-02-27 09:00:00",1026.7,16.1,55,0,0
"2023-02-27 10:00:00",1026.6,17.6,48,0,0.2
"2023-02-27 11:00:00",1025.9,19.5,42,0,1
"2023-02-27 12:00:00",1025,19.9,42,0,0.6
"2023-02-27 13:00:00",1023.9,20,43,0,0.2
"2023-02-27 14:00:00",1023.2,20.1,44,0,0.2
"2023-02-27 15:00:00",1022.8,20.1,49,0,0.7
"2023-02-27 16:00:00",1022.7,19.6,53,0,0.5
"2023-02-27 17:00:00",1022.8,19.5,55,0,1
"2023-02-27 18:00:00",1023.5,18.9,59,0,0.6
"2023-02-27 19:00:00",1023.2,18,65,0,0
"2023-02-27 20:00:00",1023.4,18,67,0,0
"2023-02-27 21:00:00",1023.3,18.4,64,0,0
"2023-02-27 22:00:00",1023,18.1,71,0,0
"2023-02-27 23:00:00",1022.8,17.9,74,0,0
"2023-02-28 00:00:00",1022.3,18.2,73,0,0
"2023-02-28 01:00:00",1021.9,18.3,70,0,0
"2023-02-28 02:00:00",1021.4,17.7,74,0,0
"2023-02-28 03:00:00",1020.9,17.3,74,0,0
"2023-02-28 04:00:00",1020.4,16.7,77,0,0
"2023-02-28 05:00:00",1020.6,16.1,80,0,0
"2023-02-28 06:00:00",1021,16.1,79,0,0
"2023-02-28 07:00:00",1021.3,15.7,82,0,0.4
"2023-02-28 08:00:00",1021.6,18,72,0,1
"2023-02-28 09:00:00",1021.7,21.1,58,0,1
"2023-02-28 10:00:00",1021.1,22.7,53,0,1
"2023-02-28 11:00:00",1020.2,24.7,48,0,1
"2023-02-28 12:00:00",1018.7,25.2,50,0,1
"2023-02-28 13:00:00",1017.3,26.1,47,0,1
"2023-02-28 14:00:00",1016.5,25.5,43,0,0.8
"2023-02-28 15:00:00",1016.3,24.9,49,0,0.8
"2023-02-28 16:00:00",1016.5,23.6,56,0,0.5
"2023-02-28 17:00:00",1016.9,22.1,58,0,0
"2023-02-28 18:00:00",1017.5,20.7,70,0,0
"2023-02-28 19:00:00",1018.1,19.8,76,0,0
"2023-02-28 20:00:00",1018.5,19.1,81,0,0
"2023-02-28 21:00:00",1018.2,18.7,84,0,0
"2023-02-28 22:00:00",1018.1,18.4,85,0,0
"2023-02-28 23:00:00",1018.2,18,85,0,0
"2023-03-01 00:00:00",1017.7,17.5,86,0,0
"2023-03-01 01:00:00",1017.6,17,88,0,0
"2023-03-01 02:00:00",1017.1,16.8,89,0,0
"2023-03-01 03:00:00",1017,16.6,89,0,0
"2023-03-01 04:00:00",1017.2,16.6,90,0,0
"2023-03-01 05:00:00",1017.6,16.6,88,0,0
"2023-03-01 06:00:00",1017.9,16.5,86,0,0
"2023-03-01 07:00:00",1018.6,16.7,82,0,0
"2023-03-01 08:00:00",1019.3,17,81,0,0
"2023-03-01 09:00:00",1019.5,17.5,75,0,0
"2023-03-01 10:00:00",1019.5,19.1,67,0,0.2
"2023-03-01 11:00:00",1019,21,63,0,1
"2023-03-01 12:00:00",1018.2,21.7,66,0,0.8
"2023-03-01 13:00:00",1017.1,22.3,60,0,0.8
"2023-03-01 14:00:00",1016.7,22.2,64,0,1
"2023-03-01 15:00:00",1016.6,20.8,68,0,1
"2023-03-01 16:00:00",1016.7,19.4,75,0,1
"2023-03-01 17:00:00",1017.2,19.1,76,0,1
"2023-03-01 18:00:00",1018.2,19.1,74,0,0.1
"2023-03-01 19:00:00",1019.2,19,70,0,0
"2023-03-01 20:00:00",1019.9,18.9,70,0,0
"2023-03-01 21:00:00",1020.6,18.6,72,0,0
"2023-03-01 22:00:00",1021.2,18.3,72,0,0
"2023-03-01 23:00:00",1021.2,18.2,73,0,0
"2023-03-02 00:00:00",1021.4,18.1,71,0,0
"2023-03-02 01:00:00",1021.2,17.7,67,0,0
"2023-03-02 02:00:00",1021.4,17.4,65,0,0
"2023-03-02 03:00:00",1021.5,17.2,60,0,0
"2023-03-02 04:00:00",1022,17,57,0,0
"2023-03-02 05:00:00",1022.7,16.9,55,0,0
"2023-03-02 06:00:00",1023.4,16.8,57,0,0
"2023-03-02 07:00:00",1024,16.7,58,0,0
"2023-03-02 08:00:00",1024.7,16.9,60,0,0
"2023-03-02 09:00:00",1025.3,17.1,59,0,0
"2023-03-02 10:00:00",1025.5,16.8,56,0,0
"2023-03-02 11:00:00",1025.3,16.6,54,0,0
"2023-03-02 12:00:00",1024.6,17.8,49,0,0
"2023-03-02 13:00:00",1024,17.7,50,0,0.3
"2023-03-02 14:00:00",1023.2,18.4,46,0,0.9
"2023-03-02 15:00:00",1023,17.8,45,0,0.8
"2023-03-02 16:00:00",1023.1,17.3,48,0,0.6
"2023-03-02 17:00:00",1023.5,16.5,52,0,0.2
"2023-03-02 18:00:00",1024.1,15.7,52,0,0
"2023-03-02 19:00:00",1024.3,15.6,54,0,0
"2023-03-02 20:00:00",1024.9,15.2,56,0,0
"2023-03-02 21:00:00",1025.1,15.5,56,0,0
"2023-03-02 22:00:00",1024.7,15.3,57,0,0
"2023-03-02 23:00:00",1024.5,15.1,60,0,0
"2023-03-03 00:00:00",1024.2,15.2,61,0,0
"2023-03-03 01:00:00",1023.9,15.1,61,0,0
"2023-03-03 02:00:00",1023.3,15.2,60,0,0
"2023-03-03 03:00:00",1023,14.7,63,0,0
"2023-03-03 04:00:00",1022.7,15,61,0,0
"2023-03-03 05:00:00",1022.8,15.3,61,0,0
"2023-03-03 06:00:00",1023,15.5,62,0,0
"2023-03-03 07:00:00",1023.4,15.6,61,0,0
"2023-03-03 08:00:00",1023.3,16.4,58,0,0.4
"2023-03-03 09:00:00",1023.4,17.6,55,0,1
"2023-03-03 10:00:00",1022.6,18.9,50,0,1
"2023-03-03 11:00:00",1021.7,19,48,0,0.8
"2023-03-03 12:00:00",1020.8,20.5,49,0,0.9
"2023-03-03 13:00:00",1019.8,19.7,51,0,1
"2023-03-03 14:00:00",1019.3,19.3,53,0,0.4
"2023-03-03 15:00:00",1019.2,18.4,56,0,0
"2023-03-03 16:00:00",1019.5,18.2,57,0,0
"2023-03-03 17:00:00",1019.9,18,60,0,0.1
"2023-03-03 18:00:00",1020.5,17.8,62,0,0
"2023-03-03 19:00:00",1020.9,17.5,64,0,0
"2023-03-03 20:00:00",1021.6,17.3,65,0,0
"2023-03-03 21:00:00",1021.8,17.1,67,0,0
"2023-03-03 22:00:00",1021.8,17.1,67,0,0
"2023-03-03 23:00:00",1021.8,16.7,70,0,0
"2023-03-04 00:00:00",1021.4,16.6,72,0,0
"2023-03-04 01:00:00",1021.1,16.5,73,0,0
"2023-03-04 02:00:00",1021.3,16.3,75,0,0
"2023-03-04 03:00:00",1020.6,16.4,76,0,0
"2023-03-04 04:00:00",1020.6,16.1,79,0,0
"2023-03-04 05:00:00",1020.7,16.7,77,0,0
"2023-03-04 06:00:00",1021.2,16.8,77,0,0
"2023-03-04 07:00:00",1022.2,16.9,70,0,0
"2023-03-04 08:00:00",1022.6,17,66,0,0
"2023-03-04 09:00:00",1023.3,17.4,63,0,0
"2023-03-04 10:00:00",1023.5,18,61,0,0
"2023-03-04 11:00:00",1022.8,18.7,54,0,0
"2023-03-04 12:00:00",1022.3,19.4,49,0,0
"2023-03-04 13:00:00",1021.6,20.3,46,0,0.1
"2023-03-04 14:00:00",1020.8,20.2,46,0,0.3
"2023-03-04 15:00:00",1020.6,19.7,47,0,0.6
"2023-03-04 16:00:00",1020.9,19,49,0,0.6
"2023-03-04 17:00:00",1021.2,18.5,53,0,0.5
"2023-03-04 18:00:00",1021.7,17.9,57,0,0.5
"2023-03-04 19:00:00",1022,17.6,58,0,0
"2023-03-04 20:00:00",1022.7,17.1,58,0,0
"2023-03-04 21:00:00",1023.1,16.8,60,0,0
"2023-03-04 22:00:00",1023.3,16.3,62,0,0
"2023-03-04 23:00:00",1023.1,15.8,63,0,0
"2023-03-05 00:00:00",1022.9,15.5,62,0,0
"2023-03-05 01:00:00",1022.7,15.3,62,0,0
"2023-03-05 02:00:00",1022.4,14.4,69,0,0
"2023-03-05 03:00:00",1022.2,13.8,72,0,0
"2023-03-05 04:00:00",1022.1,13.4,73,0,0
"2023-03-05 05:00:00",1022.1,12.9,73,0,0
"2023-03-05 06:00:00",1022.4,12.6,72,0,0
"2023-03-05 07:00:00",1023,13,69,0,0.3
"2023-03-05 08:00:00",1023.3,14.6,67,0,1
"2023-03-05 09:00:00",1023.4,17.4,55,0,1
"2023-03-05 10:00:00",1023.1,19.9,41,0,1
"2023-03-05 11:00:00",1022.4,20.8,34,0,1
"2023-03-05 12:00:00",1021.6,21.2,34,0,1
"2023-03-05 13:00:00",1020.4,21.1,33,0,1
"2023-03-05 14:00:00",1019.5,20.8,33,0,1
"2023-03-05 15:00:00",1019.1,21,36,0,1
"2023-03-05 16:00:00",1019.1,19.8,40,0,1
"2023-03-05 17:00:00",1019.4,18.9,41,0,1
"2023-03-05 18:00:00",1019.9,18.4,38,0,0.6
"2023-03-05 19:00:00",1020.3,17.8,42,0,0
"2023-03-05 20:00:00",1021,17.4,43,0,0
"2023-03-05 21:00:00",1021.4,17,46,0,0
"2023-03-05 22:00:00",1021.5,17,45,0,0
"2023-03-05 23:00:00",1021.4,16.8,47,0,0
"2023-03-06 00:00:00",1021.2,16,51,0,0
"2023-03-06 01:00:00",1020.7,15.8,52,0,0
"2023-03-06 02:00:00",1020.3,15.9,51,0,0
"2023-03-06 03:00:00",1019.8,15.3,54,0,0
"2023-03-06 04:00:00",1019.6,15.2,56,0,0
"2023-03-06 05:00:00",1019.8,14.9,57,0,0
"2023-03-06 06:00:00",1020.1,14.3,61,0,0
"2023-03-06 07:00:00",1020.8,14.1,65,0,0.5
"2023-03-06 08:00:00",1021.4,17,53,0,1
"2023-03-06 09:00:00",1021.6,19.7,44,0,1
"2023-03-06 10:00:00",1021.4,21.3,36,0,1
"2023-03-06 11:00:00",1020.7,22.6,30,0,1
"2023-03-06 12:00:00",1019.6,23.3,32,0,1
"2023-03-06 13:00:00",1018.6,23.2,32,0,1
"2023-03-06 14:00:00",1017.6,23.6,28,0,1
"2023-03-06 15:00:00",1017.2,23.1,30,0,1
"2023-03-06 16:00:00",1017.3,22.5,31,0,1
"2023-03-06 17:00:00",1017.5,21.1,37,0,1
"2023-03-06 18:00:00",1018.1,20,42,0,0.6
"2023-03-06 19:00:00",1018.4,19.3,43,0,0
"2023-03-06 20:00:00",1018.6,18.8,45,0,0
"2023-03-06 21:00:00",1018.9,18.4,48,0,0
"2023-03-06 22:00:00",1018.9,18.2,50,0,0
"2023-03-06 23:00:00",1018.8,17.8,53,0,0
"2023-03-07 00:00:00",1018.7,17.7,53,0,0
"2023-03-07 01:00:00",1018.4,17.5,53,0,0
"2023-03-07 02:00:00",1018,17.3,55,0,0
"2023-03-07 03:00:00",1017.7,17.2,55,0,0
"2023-03-07 04:00:00",1017.5,16.8,57,0,0
"2023-03-07 05:00:00",1017.7,16.1,62,0,0
"2023-03-07 06:00:00",1018.2,16.8,59,0,0
"2023-03-07 07:00:00",1018.9,16.5,63,0,0.2
"2023-03-07 08:00:00",1019.1,18.8,52,0,1
"2023-03-07 09:00:00",1019.1,21.4,47,0,1
"2023-03-07 10:00:00",1019,22.6,43,0,0.9
"2023-03-07 11:00:00",1018.3,24.1,41,0,1
"2023-03-07 12:00:00",1017.6,25,39,0,1
"2023-03-07 13:00:00",1016.5,25.2,38,0,0.9
"2023-03-07 14:00:00",1015.6,25.9,37,0,1
"2023-03-07 15:00:00",1016,25.3,38,0,0.9
"2023-03-07 16:00:00",1015.7,24.4,40,0,1
"2023-03-07 17:00:00",1015.3,23.2,45,0,1
"2023-03-07 18:00:00",1015.6,21.7,48,0,0.5
"2023-03-07 19:00:00",1016.4,20.7,50,0,0
"2023-03-07 20:00:00",1017,20.3,50,0,0
"2023-03-07 21:00:00",1017.4,19.8,53,0,0
"2023-03-07 22:00:00",1017.8,19.6,53,0,0
"2023-03-07 23:00:00",1017.7,18.4,61,0,0
"2023-03-08 00:00:00",1017.4,17.9,65,0,0
"2023-03-08 01:00:00",1016.8,17.1,70,0,0
"2023-03-08 02:00:00",1016.1,16.5,73,0,0
"2023-03-08 03:00:00",1015.7,16.3,73,0,0
"2023-03-08 04:00:00",1015.9,16.8,68,0,0
"2023-03-08 05:00:00",1016.2,16.3,68,0,0
"2023-03-08 06:00:00",1016.7,16.1,69,0,0
"2023-03-08 07:00:00",1017.4,16.2,69,0,0.3
"2023-03-08 08:00:00",1018.1,17.8,61,0,1
"2023-03-08 09:00:00",1018,19.7,54,0,1
"2023-03-08 10:00:00",1017.7,22.4,49,0,1
"2023-03-08 11:00:00",1017.1,24.3,41,0,1
"2023-03-08 12:00:00",1016.2,24.8,40,0,1
"2023-03-08 13:00:00",1015.1,25.3,43,0,1
"2023-03-08 14:00:00",1014.4,25.5,43,0,1
"2023-03-08 15:00:00",1014.2,24.4,43,0,1
"2023-03-08 16:00:00",1014.2,23.5,46,0,1
"2023-03-08 17:00:00",1014.5,22.9,48,0,1
"2023-03-08 18:00:00",1014.7,22.1,52,0,0.1
"2023-03-08 19:00:00",1015,21.4,59,0,0
"2023-03-08 20:00:00",1015.3,20.8,65,0,0
"2023-03-08 21:00:00",1015.6,20.1,67,0,0
"2023-03-08 22:00:00",1015.5,19.2,70,0,0
"2023-03-08 23:00:00",1015.3,18.7,72,0,0
"2023-03-09 00:00:00",1015.3,18.3,74,0,0
"2023-03-09 01:00:00",1014.7,17.9,75,0,0
"2023-03-09 02:00:00",1014.4,17.6,76,0,0
"2023-03-09 03:00:00",1013.9,17.4,74,0,0
"2023-03-09 04:00:00",1014.2,17.3,75,0,0
"2023-03-09 05:00:00",1014.7,17.4,75,0,0
"2023-03-09 06:00:00",1015.1,17.4,75,0,0
"2023-03-09 07:00:00",1015.7,17.4,75,0,0
"2023-03-09 08:00:00",1016.1,17.5,74,0.1,0
"2023-03-09 09:00:00",1016.1,18.5,71,0,0
"2023-03-09 10:00:00",1016.1,20.8,63,0,0.5
"2023-03-09 11:00:00",1015.8,23.4,49,0,0.6
"2023-03-09 12:00:00",1015.1,23.1,50,0,0
"2023-03-09 13:00:00",1014,24.7,38,0,0.9
"2023-03-09 14:00:00",1013.3,24.7,37,0,1
"2023-03-09 15:00:00",1013,25.5,32,0,1
"2023-03-09 16:00:00",1013.5,22.9,37,0,1
"2023-03-09 17:00:00",1013.9,22.4,35,0,1
"2023-03-09 18:00:00",1014.4,21.4,46,0,0.5
"2023-03-09 19:00:00",1014.9,20.4,58,0,0
"2023-03-09 20:00:00",1015.4,20,61,0,0
"2023-03-09 21:00:00",1016,19.3,50,0,0
"2023-03-09 22:00:00",1016.3,18.7,55,0,0
"2023-03-09 23:00:00",1015.9,17.9,56,0,0
"2023-03-10 00:00:00",1015.7,17.5,57,0,0
"2023-03-10 01:00:00",1015.4,17.2,65,0,0
"2023-03-10 02:00:00",1015.1,17.1,72,0,0
"2023-03-10 03:00:00",1014.7,17,79,0,0
"2023-03-10 04:00:00",1014.5,16.8,83,0,0
"2023-03-10 05:00:00",1015,16.5,86,0,0
"2023-03-10 06:00:00",1015.5,18.5,81,0,0
"2023-03-10 07:00:00",1016,18.9,78,0,0.4
"2023-03-10 08:00:00",1016.3,20.8,70,0,1
"2023-03-10 09:00:00",1016.5,22.6,60,0,1
"2023-03-10 10:00:00",1016.2,24.2,53,0,1
"2023-03-10 11:00:00",1015.5,25.6,46,0,1
"2023-03-10 12:00:00",1014.5,26.1,45,0,1
"2023-03-10 13:00:00",1013.3,26,41,0,1
"2023-03-10 14:00:00",1012.3,26.1,41,0,1
"2023-03-10 15:00:00",1012.3,26.1,40,0,1
"2023-03-10 16:00:00",1012.8,25.2,44,0,1
"2023-03-10 17:00:00",1013,23.6,47,0,1
"2023-03-10 18:00:00",1013.6,22.5,52,0,0.5
"2023-03-10 19:00:00",1013.8,21.9,54,0,0
"2023-03-10 20:00:00",1014.4,21.5,54,0,0
"2023-03-10 21:00:00",1014.8,21.5,54,0,0
"2023-03-10 22:00:00",1015.3,20.8,61,0,0
"2023-03-10 23:00:00",1015.1,20.8,62,0,0
"2023-03-11 00:00:00",1015,20.5,65,0,0
"2023-03-11 01:00:00",1015,20.3,70,0,0
"2023-03-11 02:00:00",1015.1,20,69,0,0
"2023-03-11 03:00:00",1014.2,19.7,69,0,0
"2023-03-11 04:00:00",1014.2,19.7,69,0,0
"2023-03-11 05:00:00",1014.5,19.9,68,0,0
"2023-03-11 06:00:00",1014.9,20,69,0,0
"2023-03-11 07:00:00",1015.3,20.4,67,0,0.3
"2023-03-11 08:00:00",1015.8,22.1,58,0,1
"2023-03-11 09:00:00",1015.9,24.1,52,0,1
"2023-03-11 10:00:00",1015.6,25.2,46,0,1
"2023-03-11 11:00:00",1015.1,26.4,40,0,1
"2023-03-11 12:00:00",1014.7,26.6,41,0,1
"2023-03-11 13:00:00",1013.8,27.4,39,0,1
"2023-03-11 14:00:00",1012.9,27.3,38,0,0.8
"2023-03-11 15:00:00",1012.8,26.7,41,0,0.8
"2023-03-11 16:00:00",1013.1,26,42,0,0.3
"2023-03-11 17:00:00",1013.3,24.7,46,0,0.4
"2023-03-11 18:00:00",1013.5,23.7,50,0,0.1
"2023-03-11 19:00:00",1014,22.8,55,0,0
"2023-03-11 20:00:00",1014.6,22.4,57,0,0
"2023-03-11 21:00:00",1015.2,22.1,60,0,0
"2023-03-11 22:00:00",1015.8,21.8,62,0,0
"2023-03-11 23:00:00",1015.3,21.5,64,0,0
"2023-03-12 00:00:00",1015,21.2,65,0,0
"2023-03-12 01:00:00",1014.5,20.9,66,0,0
"2023-03-12 02:00:00",1014.1,19.9,70,0,0
"2023-03-12 03:00:00",1013.5,19.8,68,0,0
"2023-03-12 04:00:00",1013.6,19.3,68,0,0
"2023-03-12 05:00:00",1013.8,18.9,71,0,0
"2023-03-12 06:00:00",1014.2,18.7,72,0,0
"2023-03-12 07:00:00",1014.7,18.9,70,0,0
"2023-03-12 08:00:00",1015.5,20.1,65,0,0.8
"2023-03-12 09:00:00",1015.4,22.3,58,0,1
"2023-03-12 10:00:00",1015.4,23.9,53,0,1
"2023-03-12 11:00:00",1015.2,26.5,47,0,1
"2023-03-12 12:00:00",1014.5,26.7,42,0,1
"2023-03-12 13:00:00",1013.9,27.9,42,0,1
"2023-03-12 14:00:00",1013.7,27.1,44,0,1
"2023-03-12 15:00:00",1014,24.7,51,0,0.4
"2023-03-12 16:00:00",1014.5,23.4,62,0,0.6
"2023-03-12 17:00:00",1015.7,22.5,68,0,0
"2023-03-12 18:00:00",1017.3,18.4,87,2,0
"2023-03-12 19:00:00",1018.7,17.4,82,0,0
"2023-03-12 20:00:00",1019.9,17.3,74,0,0
"2023-03-12 21:00:00",1021.2,16.5,74,0,0
"2023-03-12 22:00:00",1022,16.4,71,0,0
"2023-03-12 23:00:00",1022.5,15.6,71,0.1,0
"2023-03-13 00:00:00",1022.4,14.9,76,0.1,0
"2023-03-13 01:00:00",1022.2,14.8,73,0,0
"2023-03-13 02:00:00",1021.7,14.6,75,0,0
"2023-03-13 03:00:00",1021.7,14.6,71,0,0
"2023-03-13 04:00:00",1021.6,14,73,0,0
"2023-03-13 05:00:00",1021.5,14,70,0,0
"2023-03-13 06:00:00",1021.8,14.1,71,0,0
"2023-03-13 07:00:00",1021.7,13.9,76,0,0
"2023-03-13 08:00:00",1021.8,13.9,80,0.1,0
"2023-03-13 09:00:00",1021.8,14.7,72,0,0
"2023-03-13 10:00:00",1021.3,14.8,73,0,0
"2023-03-13 11:00:00",1021,14.2,81,0.1,0
"2023-03-13 12:00:00",1020,14.5,80,0.1,0
"2023-03-13 13:00:00",1018.9,14.4,82,0.1,0
"2023-03-13 14:00:00",1017.9,15.2,72,0.1,0
"2023-03-13 15:00:00",1017.7,15.6,68,0.1,0
"2023-03-13 16:00:00",1017.1,15.7,68,0,0
"2023-03-13 17:00:00",1017.3,15.7,66,0,0
"2023-03-13 18:00:00",1017.4,14.8,78,0.5,0
"2023-03-13 19:00:00",1017.3,15.1,72,0.1,0
"2023-03-13 20:00:00",1017.4,15.3,70,0,0
