"datetime","mrt_station","mrt_flow"
2023-05-16 13:00:00,"松山",1517
2023-05-16 14:00:00,"中山",4076
2023-05-16 14:00:00,"北投",1423
2023-05-16 14:00:00,"北門",1086
2023-05-16 14:00:00,"古亭",2583
2023-05-16 14:00:00,"士林",2668
2023-05-16 14:00:00,"大橋頭",913
2023-05-16 14:00:00,"松山",1326
2023-05-16 15:00:00,"中山",4092
2023-05-16 15:00:00,"北投",1575
2023-05-16 15:00:00,"北門",1147
2023-05-16 15:00:00,"古亭",2739
2023-05-16 15:00:00,"士林",2639
2023-05-16 15:00:00,"大橋頭",859
2023-05-16 15:00:00,"松山",1457
2023-05-16 16:00:00,"中山",4901
2023-05-16 16:00:00,"北投",2442
2023-05-16 16:00:00,"北門",1476
2023-05-16 16:00:00,"古亭",3588
2023-05-16 16:00:00,"士林",3752
2023-05-16 16:00:00,"大橋頭",1407
2023-05-16 16:00:00,"松山",2002
2023-05-16 17:00:00,"中山",6877
2023-05-16 17:00:00,"北投",3129
2023-05-16 17:00:00,"北門",2306
2023-05-16 17:00:00,"古亭",5513
2023-05-16 17:00:00,"士林",5182
2023-05-16 17:00:00,"大橋頭",2136
2023-05-16 17:00:00,"松山",3560
2023-05-16 18:00:00,"中山",10296
2023-05-16 18:00:00,"北投",3976
2023-05-16 18:00:00,"北門",3252
2023-05-16 18:00:00,"古亭",7607
2023-05-16 18:00:00,"士林",6151
2023-05-16 18:00:00,"大橋頭",2806
2023-05-16 18:00:00,"松山",6525
2023-05-16 19:00:00,"中山",7279
2023-05-16 19:00:00,"北投",2636
2023-05-16 19:00:00,"北門",1935
2023-05-16 19:00:00,"古亭",4858
2023-05-16 19:00:00,"士林",3784
2023-05-16 19:00:00,"大橋頭",1759
2023-05-16 19:00:00,"松山",5055
2023-05-16 20:00:00,"中山",4959
2023-05-16 20:00:00,"北投",1794
2023-05-16 20:00:00,"北門",1057
2023-05-16 20:00:00,"古亭",2912
2023-05-16 20:00:00,"士林",2606
2023-05-16 20:00:00,"大橋頭",1134
2023-05-16 20:00:00,"松山",2785
2023-05-16 21:00:00,"中山",4849
2023-05-16 21:00:00,"北投",1570
2023-05-16 21:00:00,"北門",915
2023-05-16 21:00:00,"古亭",2967
2023-05-16 21:00:00,"士林",2105
2023-05-16 21:00:00,"大橋頭",1028
2023-05-16 21:00:00,"松山",2408
2023-05-16 22:00:00,"中山",3458
2023-05-16 22:00:00,"北投",1048
2023-05-16 22:00:00,"北門",609
2023-05-16 22:00:00,"古亭",2024
2023-05-16 22:00:00,"士林",1632
2023-05-16 22:00:00,"大橋頭",766
2023-05-16 22:00:00,"松山",1758
2023-05-16 23:00:00,"中山",1011
2023-05-16 23:00:00,"北投",412
2023-05-16 23:00:00,"北門",247
2023-05-16 23:00:00,"古亭",707
2023-05-16 23:00:00,"士林",537
2023-05-16 23:00:00,"大橋頭",321
2023-05-16 23:00:00,"松山",728
2023-05-17 00:00:00,"中山",453
2023-05-17 00:00:00,"北投",146
2023-05-17 00:00:00,"北門",121
2023-05-17 00:00:00,"古亭",262
2023-05-17 00:00:00,"士林",230
2023-05-17 00:00:00,"大橋頭",137
2023-05-17 00:00:00,"松山",209
2023-05-17 01:00:00,"中山",10
2023-05-17 01:00:00,"北投",11
2023-05-17 01:00:00,"北門",3
2023-05-17 01:00:00,"古亭",7
2023-05-17 01:00:00,"士林",3
2023-05-17 01:00:00,"大橋頭",2
2023-05-17 01:00:00,"松山",1
2023-05-17 05:00:00,"中山",0
2023-05-17 05:00:00,"北投",0
2023-05-17 05:00:00,"北門",0
2023-05-17 05:00:00,"古亭",0
2023-05-17 05:00:00,"士林",6
2023-05-17 05:00:00,"大橋頭",2
2023-05-17 05:00:00,"松山",0
2023-05-17 06:00:00,"中山",520
2023-05-17 06:00:00,"北投",940
2023-05-17 06:00:00,"北門",329
2023-05-17 06:00:00,"古亭",710
2023-05-17 06:00:00,"士林",923
2023-05-17 06:00:00,"大橋頭",470
2023-05-17 06:00:00,"松山",605
2023-05-17 07:00:00,"中山",2102
2023-05-17 07:00:00,"北投",3502
2023-05-17 07:00:00,"北門",1701
2023-05-17 07:00:00,"古亭",3319
2023-05-17 07:00:00,"士林",4023
2023-05-17 07:00:00,"大橋頭",2141
2023-05-17 07:00:00,"松山",2977
2023-05-17 08:00:00,"中山",5996
2023-05-17 08:00:00,"北投",4153
2023-05-17 08:00:00,"北門",3483
2023-05-17 08:00:00,"古亭",6996
2023-05-17 08:00:00,"士林",4486
2023-05-17 08:00:00,"大橋頭",2906
2023-05-17 08:00:00,"松山",6949
2023-05-17 09:00:00,"中山",3609
2023-05-17 09:00:00,"北投",2164
2023-05-17 09:00:00,"北門",1550
2023-05-17 09:00:00,"古亭",4475
2023-05-17 09:00:00,"士林",3543
2023-05-17 09:00:00,"大橋頭",1468
2023-05-17 09:00:00,"松山",3445
2023-05-17 10:00:00,"中山",3076
2023-05-17 10:00:00,"北投",1666
2023-05-17 10:00:00,"北門",1036
2023-05-17 10:00:00,"古亭",2649
2023-05-17 10:00:00,"士林",2641
2023-05-17 10:00:00,"大橋頭",932
2023-05-17 10:00:00,"松山",1535
2023-05-17 11:00:00,"中山",3797
2023-05-17 11:00:00,"北投",1538
2023-05-17 11:00:00,"北門",1044
2023-05-17 11:00:00,"古亭",2520
2023-05-17 11:00:00,"士林",2407
2023-05-17 11:00:00,"大橋頭",911
2023-05-17 11:00:00,"松山",1311
2023-05-17 12:00:00,"中山",4126
2023-05-17 12:00:00,"北投",1607
2023-05-17 12:00:00,"北門",1049
2023-05-17 12:00:00,"古亭",3014
2023-05-17 12:00:00,"士林",2762
2023-05-17 12:00:00,"大橋頭",971
2023-05-17 12:00:00,"松山",1525
2023-05-17 13:00:00,"中山",4437
2023-05-17 13:00:00,"北投",1571
2023-05-17 13:00:00,"北門",1190
2023-05-17 13:00:00,"古亭",3133
2023-05-17 13:00:00,"士林",2808
2023-05-17 13:00:00,"大橋頭",1055
2023-05-17 13:00:00,"松山",1522
2023-05-17 14:00:00,"中山",4211
2023-05-17 14:00:00,"北投",1428
2023-05-17 14:00:00,"北門",1111
2023-05-17 14:00:00,"古亭",2669
2023-05-17 14:00:00,"士林",2590
2023-05-17 14:00:00,"大橋頭",860
2023-05-17 14:00:00,"松山",1358
2023-05-17 15:00:00,"中山",4480
2023-05-17 15:00:00,"北投",1473
2023-05-17 15:00:00,"北門",1194
2023-05-17 15:00:00,"古亭",2782
2023-05-17 15:00:00,"士林",2539
2023-05-17 15:00:00,"大橋頭",1057
2023-05-17 15:00:00,"松山",1483
2023-05-17 16:00:00,"中山",5213
2023-05-17 16:00:00,"北投",2423
2023-05-17 16:00:00,"北門",1500
2023-05-17 16:00:00,"古亭",3469
2023-05-17 16:00:00,"士林",3760
2023-05-17 16:00:00,"大橋頭",1415
2023-05-17 16:00:00,"松山",1935
2023-05-17 17:00:00,"中山",7277
2023-05-17 17:00:00,"北投",3092
2023-05-17 17:00:00,"北門",2484
2023-05-17 17:00:00,"古亭",5491
2023-05-17 17:00:00,"士林",5301
2023-05-17 17:00:00,"大橋頭",2030
2023-05-17 17:00:00,"松山",3821
2023-05-17 18:00:00,"中山",10561
2023-05-17 18:00:00,"北投",3993
2023-05-17 18:00:00,"北門",3270
2023-05-17 18:00:00,"古亭",7622
2023-05-17 18:00:00,"士林",6024
2023-05-17 18:00:00,"大橋頭",2738
2023-05-17 18:00:00,"松山",6740
2023-05-17 19:00:00,"中山",7274
2023-05-17 19:00:00,"北投",2725
2023-05-17 19:00:00,"北門",1965
2023-05-17 19:00:00,"古亭",4884
2023-05-17 19:00:00,"士林",3877
2023-05-17 19:00:00,"大橋頭",1713
2023-05-17 19:00:00,"松山",4775
2023-05-17 20:00:00,"中山",5089
2023-05-17 20:00:00,"北投",1656
2023-05-17 20:00:00,"北門",1028
2023-05-17 20:00:00,"古亭",2925
2023-05-17 20:00:00,"士林",2531
2023-05-17 20:00:00,"大橋頭",1067
2023-05-17 20:00:00,"松山",2702
2023-05-17 21:00:00,"中山",5008
2023-05-17 21:00:00,"北投",1499
2023-05-17 21:00:00,"北門",907
2023-05-17 21:00:00,"古亭",2938
2023-05-17 21:00:00,"士林",2180
2023-05-17 21:00:00,"大橋頭",1109
2023-05-17 21:00:00,"松山",2405
2023-05-17 22:00:00,"中山",3620
2023-05-17 22:00:00,"北投",1196
2023-05-17 22:00:00,"北門",677
2023-05-17 22:00:00,"古亭",2191
2023-05-17 22:00:00,"士林",1600
2023-05-17 22:00:00,"大橋頭",814
2023-05-17 22:00:00,"松山",1634
2023-05-17 23:00:00,"中山",1152
2023-05-17 23:00:00,"北投",408
2023-05-17 23:00:00,"北門",288
2023-05-17 23:00:00,"古亭",709
2023-05-17 23:00:00,"士林",554
2023-05-17 23:00:00,"大橋頭",377
2023-05-17 23:00:00,"松山",714
2023-05-18 00:00:00,"中山",515
2023-05-18 00:00:00,"北投",149
2023-05-18 00:00:00,"北門",156
2023-05-18 00:00:00,"古亭",291
2023-05-18 00:00:00,"士林",227
2023-05-18 00:00:00,"大橋頭",122
2023-05-18 00:00:00,"松山",230
2023-05-18 01:00:00,"中山",8
2023-05-18 01:00:00,"北投",11
2023-05-18 01:00:00,"北門",3
2023-05-18 01:00:00,"古亭",9
2023-05-18 01:00:00,"士林",2
2023-05-18 01:00:00,"大橋頭",3
2023-05-18 01:00:00,"松山",2
2023-05-18 05:00:00,"中山",0
2023-05-18 05:00:00,"北投",0
2023-05-18 05:00:00,"北門",0
2023-05-18 05:00:00,"古亭",0
2023-05-18 05:00:00,"士林",6
2023-05-18 05:00:00,"大橋頭",0
2023-05-18 05:00:00,"松山",0
2023-05-18 06:00:00,"中山",505
2023-05-18 06:00:00,"北投",961
2023-05-18 06:00:00,"北門",310
2023-05-18 06:00:00,"古亭",691
2023-05-18 06:00:00,"士林",910
2023-05-18 06:00:00,"大橋頭",449
2023-05-18 06:00:00,"松山",591
2023-05-18 07:00:00,"中山",2161
2023-05-18 07:00:00,"北投",3611
2023-05-18 07:00:00,"北門",1780
2023-05-18 07:00:00,"古亭",3417
2023-05-18 07:00:00,"士林",3936
2023-05-18 07:00:00,"大橋頭",2055
2023-05-18 07:00:00,"松山",2947
2023-05-18 08:00:00,"中山",5940
2023-05-18 08:00:00,"北投",4022
2023-05-18 08:00:00,"北門",3479
2023-05-18 08:00:00,"古亭",7237
2023-05-18 08:00:00,"士林",4473
2023-05-18 08:00:00,"大橋頭",3056
2023-05-18 08:00:00,"松山",6986
2023-05-18 09:00:00,"中山",3577
2023-05-18 09:00:00,"北投",2301
2023-05-18 09:00:00,"北門",1523
2023-05-18 09:00:00,"古亭",4404
2023-05-18 09:00:00,"士林",3497
2023-05-18 09:00:00,"大橋頭",1455
2023-05-18 09:00:00,"松山",3636
2023-05-18 10:00:00,"中山",3043
2023-05-18 10:00:00,"北投",1722
2023-05-18 10:00:00,"北門",1069
2023-05-18 10:00:00,"古亭",2803
2023-05-18 10:00:00,"士林",2672
2023-05-18 10:00:00,"大橋頭",1043
2023-05-18 10:00:00,"松山",1593
2023-05-18 11:00:00,"中山",3729
2023-05-18 11:00:00,"北投",1512
2023-05-18 11:00:00,"北門",1003
2023-05-18 11:00:00,"古亭",2424
2023-05-18 11:00:00,"士林",2619
2023-05-18 11:00:00,"大橋頭",897
2023-05-18 11:00:00,"松山",1340
2023-05-18 12:00:00,"中山",4021
2023-05-18 12:00:00,"北投",1537
2023-05-18 12:00:00,"北門",1147
2023-05-18 12:00:00,"古亭",2917
2023-05-18 12:00:00,"士林",2989
2023-05-18 12:00:00,"大橋頭",1012
2023-05-18 12:00:00,"松山",1550
2023-05-18 13:00:00,"中山",4090
2023-05-18 13:00:00,"北投",1525
2023-05-18 13:00:00,"北門",1161
2023-05-18 13:00:00,"古亭",2934
2023-05-18 13:00:00,"士林",2844
2023-05-18 13:00:00,"大橋頭",1017
2023-05-18 13:00:00,"松山",1552
2023-05-18 14:00:00,"中山",4287
2023-05-18 14:00:00,"北投",1379
2023-05-18 14:00:00,"北門",1050
2023-05-18 14:00:00,"古亭",2645
2023-05-18 14:00:00,"士林",2722
2023-05-18 14:00:00,"大橋頭",956
2023-05-18 14:00:00,"松山",1327
2023-05-18 15:00:00,"中山",4479
2023-05-18 15:00:00,"北投",1445
2023-05-18 15:00:00,"北門",1333
2023-05-18 15:00:00,"古亭",2730
2023-05-18 15:00:00,"士林",3040
2023-05-18 15:00:00,"大橋頭",1071
2023-05-18 15:00:00,"松山",1507
2023-05-18 16:00:00,"中山",5116
2023-05-18 16:00:00,"北投",2131
2023-05-18 16:00:00,"北門",1607
2023-05-18 16:00:00,"古亭",3549
2023-05-18 16:00:00,"士林",4064
2023-05-18 16:00:00,"大橋頭",1338
2023-05-18 16:00:00,"松山",2029
2023-05-18 17:00:00,"中山",7541
2023-05-18 17:00:00,"北投",3063
2023-05-18 17:00:00,"北門",2378
2023-05-18 17:00:00,"古亭",5587
2023-05-18 17:00:00,"士林",5361
2023-05-18 17:00:00,"大橋頭",2154
2023-05-18 17:00:00,"松山",3766
2023-05-18 18:00:00,"中山",10979
2023-05-18 18:00:00,"北投",3905
2023-05-18 18:00:00,"北門",3351
2023-05-18 18:00:00,"古亭",7956
2023-05-18 18:00:00,"士林",6263
2023-05-18 18:00:00,"大橋頭",2822
2023-05-18 18:00:00,"松山",6802
2023-05-18 19:00:00,"中山",7573
2023-05-18 19:00:00,"北投",2576
2023-05-18 19:00:00,"北門",1956
2023-05-18 19:00:00,"古亭",4762
2023-05-18 19:00:00,"士林",3915
2023-05-18 19:00:00,"大橋頭",1740
2023-05-18 19:00:00,"松山",4877
2023-05-18 20:00:00,"中山",5194
2023-05-18 20:00:00,"北投",1690
2023-05-18 20:00:00,"北門",1129
2023-05-18 20:00:00,"古亭",3023
2023-05-18 20:00:00,"士林",2398
2023-05-18 20:00:00,"大橋頭",1214
2023-05-18 20:00:00,"松山",2954
2023-05-18 21:00:00,"中山",5538
2023-05-18 21:00:00,"北投",1460
2023-05-18 21:00:00,"北門",943
2023-05-18 21:00:00,"古亭",3240
2023-05-18 21:00:00,"士林",2276
2023-05-18 21:00:00,"大橋頭",1091
2023-05-18 21:00:00,"松山",2507
2023-05-18 22:00:00,"中山",3981
2023-05-18 22:00:00,"北投",1239
2023-05-18 22:00:00,"北門",646
2023-05-18 22:00:00,"古亭",2220
2023-05-18 22:00:00,"士林",1754
2023-05-18 22:00:00,"大橋頭",813
2023-05-18 22:00:00,"松山",1853
2023-05-18 23:00:00,"中山",1322
2023-05-18 23:00:00,"北投",464
2023-05-18 23:00:00,"北門",267
2023-05-18 23:00:00,"古亭",784
2023-05-18 23:00:00,"士林",649
2023-05-18 23:00:00,"大橋頭",397
2023-05-18 23:00:00,"松山",793
2023-05-19 00:00:00,"中山",928
2023-05-19 00:00:00,"北投",299
2023-05-19 00:00:00,"北門",220
2023-05-19 00:00:00,"古亭",459
2023-05-19 00:00:00,"士林",346
2023-05-19 00:00:00,"大橋頭",210
2023-05-19 00:00:00,"松山",409
2023-05-19 01:00:00,"中山",39
2023-05-19 01:00:00,"北投",17
2023-05-19 01:00:00,"北門",8
2023-05-19 01:00:00,"古亭",10
2023-05-19 01:00:00,"士林",4
2023-05-19 01:00:00,"大橋頭",6
2023-05-19 01:00:00,"松山",1
2023-05-19 05:00:00,"中山",2
2023-05-19 05:00:00,"北投",0
2023-05-19 05:00:00,"北門",0
2023-05-19 05:00:00,"古亭",0
2023-05-19 05:00:00,"士林",5
2023-05-19 05:00:00,"大橋頭",0
2023-05-19 05:00:00,"松山",2
2023-05-19 06:00:00,"中山",508
2023-05-19 06:00:00,"北投",868
2023-05-19 06:00:00,"北門",308
2023-05-19 06:00:00,"古亭",666
2023-05-19 06:00:00,"士林",808
2023-05-19 06:00:00,"大橋頭",464
2023-05-19 06:00:00,"松山",589
2023-05-19 07:00:00,"中山",2033
2023-05-19 07:00:00,"北投",3246
2023-05-19 07:00:00,"北門",1708
2023-05-19 07:00:00,"古亭",3414
2023-05-19 07:00:00,"士林",3900
2023-05-19 07:00:00,"大橋頭",2026
2023-05-19 07:00:00,"松山",2907
2023-05-19 08:00:00,"中山",6225
2023-05-19 08:00:00,"北投",3807
2023-05-19 08:00:00,"北門",3641
2023-05-19 08:00:00,"古亭",7173
2023-05-19 08:00:00,"士林",4447
2023-05-19 08:00:00,"大橋頭",3182
2023-05-19 08:00:00,"松山",6833
2023-05-19 09:00:00,"中山",3846
2023-05-19 09:00:00,"北投",2027
2023-05-19 09:00:00,"北門",1595
2023-05-19 09:00:00,"古亭",4489
2023-05-19 09:00:00,"士林",2927
2023-05-19 09:00:00,"大橋頭",1516
2023-05-19 09:00:00,"松山",3696
2023-05-19 10:00:00,"中山",3287
2023-05-19 10:00:00,"北投",1331
2023-05-19 10:00:00,"北門",1085
2023-05-19 10:00:00,"古亭",2735
2023-05-19 10:00:00,"士林",2088
2023-05-19 10:00:00,"大橋頭",1022
2023-05-19 10:00:00,"松山",1620
2023-05-19 11:00:00,"中山",3904
2023-05-19 11:00:00,"北投",1329
2023-05-19 11:00:00,"北門",959
2023-05-19 11:00:00,"古亭",2447
2023-05-19 11:00:00,"士林",2208
2023-05-19 11:00:00,"大橋頭",979
2023-05-19 11:00:00,"松山",1276
2023-05-19 12:00:00,"中山",4904
2023-05-19 12:00:00,"北投",1639
2023-05-19 12:00:00,"北門",1142
2023-05-19 12:00:00,"古亭",2923
2023-05-19 12:00:00,"士林",3340
2023-05-19 12:00:00,"大橋頭",1102
2023-05-19 12:00:00,"松山",1699
2023-05-19 13:00:00,"中山",5134
2023-05-19 13:00:00,"北投",1602
2023-05-19 13:00:00,"北門",1316
2023-05-19 13:00:00,"古亭",3084
2023-05-19 13:00:00,"士林",3022
2023-05-19 13:00:00,"大橋頭",1152
2023-05-19 13:00:00,"松山",1660
2023-05-19 14:00:00,"中山",5173
2023-05-19 14:00:00,"北投",1544
2023-05-19 14:00:00,"北門",1199
2023-05-19 14:00:00,"古亭",2885
2023-05-19 14:00:00,"士林",2967
2023-05-19 14:00:00,"大橋頭",1028
2023-05-19 14:00:00,"松山",1479
2023-05-19 15:00:00,"中山",5674
2023-05-19 15:00:00,"北投",1473
2023-05-19 15:00:00,"北門",1421
2023-05-19 15:00:00,"古亭",3091
2023-05-19 15:00:00,"士林",2784
2023-05-19 15:00:00,"大橋頭",1457
2023-05-19 15:00:00,"松山",1681
2023-05-19 16:00:00,"中山",6377
2023-05-19 16:00:00,"北投",2222
2023-05-19 16:00:00,"北門",1715
2023-05-19 16:00:00,"古亭",3932
2023-05-19 16:00:00,"士林",3378
2023-05-19 16:00:00,"大橋頭",1398
2023-05-19 16:00:00,"松山",2143
2023-05-19 17:00:00,"中山",9197
2023-05-19 17:00:00,"北投",2997
2023-05-19 17:00:00,"北門",2522
2023-05-19 17:00:00,"古亭",5694
2023-05-19 17:00:00,"士林",5305
2023-05-19 17:00:00,"大橋頭",2225
2023-05-19 17:00:00,"松山",3892
2023-05-19 18:00:00,"中山",13087
2023-05-19 18:00:00,"北投",4051
2023-05-19 18:00:00,"北門",3386
2023-05-19 18:00:00,"古亭",8023
2023-05-19 18:00:00,"士林",6155
2023-05-19 18:00:00,"大橋頭",2972
2023-05-19 18:00:00,"松山",7064
2023-05-19 19:00:00,"中山",9504
2023-05-19 19:00:00,"北投",2844
2023-05-19 19:00:00,"北門",2186
2023-05-19 19:00:00,"古亭",5269
2023-05-19 19:00:00,"士林",4022
2023-05-19 19:00:00,"大橋頭",1956
2023-05-19 19:00:00,"松山",5181
2023-05-19 20:00:00,"中山",6284
2023-05-19 20:00:00,"北投",1716
2023-05-19 20:00:00,"北門",1245
2023-05-19 20:00:00,"古亭",3096
2023-05-19 20:00:00,"士林",2625
2023-05-19 20:00:00,"大橋頭",1328
2023-05-19 20:00:00,"松山",3068
2023-05-19 21:00:00,"中山",6388
2023-05-19 21:00:00,"北投",1638
2023-05-19 21:00:00,"北門",1058
2023-05-19 21:00:00,"古亭",3273
2023-05-19 21:00:00,"士林",2414
2023-05-19 21:00:00,"大橋頭",1311
2023-05-19 21:00:00,"松山",2987
2023-05-19 22:00:00,"中山",5912
2023-05-19 22:00:00,"北投",1633
2023-05-19 22:00:00,"北門",963
2023-05-19 22:00:00,"古亭",2601
2023-05-19 22:00:00,"士林",2182
2023-05-19 22:00:00,"大橋頭",1072
2023-05-19 22:00:00,"松山",2463
2023-05-19 23:00:00,"中山",2316
2023-05-19 23:00:00,"北投",736
2023-05-19 23:00:00,"北門",412
2023-05-19 23:00:00,"古亭",1106
2023-05-19 23:00:00,"士林",786
2023-05-19 23:00:00,"大橋頭",554
2023-05-19 23:00:00,"松山",1178
2023-05-20 00:00:00,"中山",866
2023-05-20 00:00:00,"北投",288
2023-05-20 00:00:00,"北門",265
2023-05-20 00:00:00,"古亭",408
2023-05-20 00:00:00,"士林",351
2023-05-20 00:00:00,"大橋頭",219
2023-05-20 00:00:00,"松山",438
2023-05-20 01:00:00,"中山",46
2023-05-20 01:00:00,"北投",29
2023-05-20 01:00:00,"北門",6
2023-05-20 01:00:00,"古亭",9
2023-05-20 01:00:00,"士林",9
2023-05-20 01:00:00,"大橋頭",7
2023-05-20 01:00:00,"松山",0
2023-05-20 05:00:00,"中山",0
2023-05-20 05:00:00,"北投",0
2023-05-20 05:00:00,"北門",0
2023-05-20 05:00:00,"古亭",0
2023-05-20 05:00:00,"士林",5
2023-05-20 05:00:00,"大橋頭",0
2023-05-20 05:00:00,"松山",2
2023-05-20 06:00:00,"中山",371
2023-05-20 06:00:00,"北投",554
2023-05-20 06:00:00,"北門",174
2023-05-20 06:00:00,"古亭",510
2023-05-20 06:00:00,"士林",583
2023-05-20 06:00:00,"大橋頭",367
2023-05-20 06:00:00,"松山",378
2023-05-20 07:00:00,"中山",712
2023-05-20 07:00:00,"北投",1047
2023-05-20 07:00:00,"北門",420
2023-05-20 07:00:00,"古亭",1135
2023-05-20 07:00:00,"士林",1221
2023-05-20 07:00:00,"大橋頭",811
2023-05-20 07:00:00,"松山",899
2023-05-20 08:00:00,"中山",1620
2023-05-20 08:00:00,"北投",1413
2023-05-20 08:00:00,"北門",772
2023-05-20 08:00:00,"古亭",2372
2023-05-20 08:00:00,"士林",1897
2023-05-20 08:00:00,"大橋頭",885
2023-05-20 08:00:00,"松山",1259
2023-05-20 09:00:00,"中山",2499
2023-05-20 09:00:00,"北投",1446
2023-05-20 09:00:00,"北門",975
2023-05-20 09:00:00,"古亭",2619
2023-05-20 09:00:00,"士林",2442
2023-05-20 09:00:00,"大橋頭",1065
2023-05-20 09:00:00,"松山",1384
2023-05-20 10:00:00,"中山",3903
2023-05-20 10:00:00,"北投",1683
2023-05-20 10:00:00,"北門",1237
2023-05-20 10:00:00,"古亭",2735
2023-05-20 10:00:00,"士林",2644
2023-05-20 10:00:00,"大橋頭",1226
2023-05-20 10:00:00,"松山",1397
2023-05-20 11:00:00,"中山",6143
2023-05-20 11:00:00,"北投",2149
2023-05-20 11:00:00,"北門",1469
2023-05-20 11:00:00,"古亭",3125
2023-05-20 11:00:00,"士林",3237
2023-05-20 11:00:00,"大橋頭",1478
2023-05-20 11:00:00,"松山",1829
2023-05-20 12:00:00,"中山",6615
2023-05-20 12:00:00,"北投",2057
2023-05-20 12:00:00,"北門",1518
2023-05-20 12:00:00,"古亭",3876
2023-05-20 12:00:00,"士林",3459
2023-05-20 12:00:00,"大橋頭",1444
2023-05-20 12:00:00,"松山",2001
2023-05-20 13:00:00,"中山",7279
2023-05-20 13:00:00,"北投",2011
2023-05-20 13:00:00,"北門",1718
2023-05-20 13:00:00,"古亭",3908
2023-05-20 13:00:00,"士林",3931
2023-05-20 13:00:00,"大橋頭",1697
2023-05-20 13:00:00,"松山",1909
2023-05-20 14:00:00,"中山",7860
2023-05-20 14:00:00,"北投",1795
2023-05-20 14:00:00,"北門",1876
2023-05-20 14:00:00,"古亭",3257
2023-05-20 14:00:00,"士林",3433
2023-05-20 14:00:00,"大橋頭",1439
2023-05-20 14:00:00,"松山",1901
2023-05-20 15:00:00,"中山",8850
2023-05-20 15:00:00,"北投",1779
2023-05-20 15:00:00,"北門",1822
2023-05-20 15:00:00,"古亭",3267
2023-05-20 15:00:00,"士林",3203
2023-05-20 15:00:00,"大橋頭",1450
2023-05-20 15:00:00,"松山",1955
2023-05-20 16:00:00,"中山",9483
2023-05-20 16:00:00,"北投",1807
2023-05-20 16:00:00,"北門",2135
2023-05-20 16:00:00,"古亭",3768
2023-05-20 16:00:00,"士林",3624
2023-05-20 16:00:00,"大橋頭",1466
2023-05-20 16:00:00,"松山",2335
2023-05-20 17:00:00,"中山",10959
2023-05-20 17:00:00,"北投",2440
2023-05-20 17:00:00,"北門",2238
2023-05-20 17:00:00,"古亭",4334
2023-05-20 17:00:00,"士林",4498
2023-05-20 17:00:00,"大橋頭",1899
2023-05-20 17:00:00,"松山",3130
2023-05-20 18:00:00,"中山",9701
2023-05-20 18:00:00,"北投",2040
2023-05-20 18:00:00,"北門",2027
2023-05-20 18:00:00,"古亭",3882
2023-05-20 18:00:00,"士林",3979
2023-05-20 18:00:00,"大橋頭",1716
2023-05-20 18:00:00,"松山",3544
2023-05-20 19:00:00,"中山",7892
2023-05-20 19:00:00,"北投",1704
2023-05-20 19:00:00,"北門",1564
2023-05-20 19:00:00,"古亭",2784
2023-05-20 19:00:00,"士林",2927
2023-05-20 19:00:00,"大橋頭",1382
2023-05-20 19:00:00,"松山",3279
2023-05-20 20:00:00,"中山",6803
2023-05-20 20:00:00,"北投",1474
2023-05-20 20:00:00,"北門",1250
2023-05-20 20:00:00,"古亭",2286
2023-05-20 20:00:00,"士林",2401
2023-05-20 20:00:00,"大橋頭",1089
2023-05-20 20:00:00,"松山",2800
2023-05-20 21:00:00,"中山",6449
2023-05-20 21:00:00,"北投",1356
2023-05-20 21:00:00,"北門",1119
2023-05-20 21:00:00,"古亭",2349
2023-05-20 21:00:00,"士林",2247
2023-05-20 21:00:00,"大橋頭",1085
2023-05-20 21:00:00,"松山",2925
2023-05-20 22:00:00,"中山",5253
2023-05-20 22:00:00,"北投",1270
2023-05-20 22:00:00,"北門",1028
2023-05-20 22:00:00,"古亭",2050
2023-05-20 22:00:00,"士林",1727
2023-05-20 22:00:00,"大橋頭",903
2023-05-20 22:00:00,"松山",2583
2023-05-20 23:00:00,"中山",2057
2023-05-20 23:00:00,"北投",632
2023-05-20 23:00:00,"北門",441
2023-05-20 23:00:00,"古亭",904
2023-05-20 23:00:00,"士林",879
2023-05-20 23:00:00,"大橋頭",526
2023-05-20 23:00:00,"松山",1304
2023-05-21 00:00:00,"中山",427
2023-05-21 00:00:00,"北投",170
2023-05-21 00:00:00,"北門",125
2023-05-21 00:00:00,"古亭",255
2023-05-21 00:00:00,"士林",230
2023-05-21 00:00:00,"大橋頭",112
2023-05-21 00:00:00,"松山",267
2023-05-21 01:00:00,"中山",18
2023-05-21 01:00:00,"北投",12
2023-05-21 01:00:00,"北門",7
2023-05-21 01:00:00,"古亭",6
2023-05-21 01:00:00,"士林",3
2023-05-21 01:00:00,"大橋頭",0
2023-05-21 01:00:00,"松山",1
2023-05-21 05:00:00,"中山",0
2023-05-21 05:00:00,"北投",0
2023-05-21 05:00:00,"北門",0
2023-05-21 05:00:00,"古亭",0
2023-05-21 05:00:00,"士林",8
2023-05-21 05:00:00,"大橋頭",0
2023-05-21 05:00:00,"松山",0
2023-05-21 06:00:00,"中山",420
2023-05-21 06:00:00,"北投",384
2023-05-21 06:00:00,"北門",166
2023-05-21 06:00:00,"古亭",462
2023-05-21 06:00:00,"士林",449
2023-05-21 06:00:00,"大橋頭",322
2023-05-21 06:00:00,"松山",317
2023-05-21 07:00:00,"中山",582
2023-05-21 07:00:00,"北投",876
