"datetime","metro_station","metro_flow"
2024-03-20 16:00:00,"大橋頭",1346
2024-03-20 16:00:00,"松山",2369
2024-03-20 17:00:00,"中山",8450
2024-03-20 17:00:00,"北投",3559
2024-03-20 17:00:00,"北門",3063
2024-03-20 17:00:00,"古亭",5996
2024-03-20 17:00:00,"士林",5569
2024-03-20 17:00:00,"大橋頭",2332
2024-03-20 17:00:00,"松山",4209
2024-03-20 18:00:00,"中山",11622
2024-03-20 18:00:00,"北投",4097
2024-03-20 18:00:00,"北門",3964
2024-03-20 18:00:00,"古亭",8344
2024-03-20 18:00:00,"士林",6584
2024-03-20 18:00:00,"大橋頭",3078
2024-03-20 18:00:00,"松山",7570
2024-03-20 19:00:00,"中山",7907
2024-03-20 19:00:00,"北投",2994
2024-03-20 19:00:00,"北門",2469
2024-03-20 19:00:00,"古亭",5312
2024-03-20 19:00:00,"士林",4219
2024-03-20 19:00:00,"大橋頭",1869
2024-03-20 19:00:00,"松山",5914
2024-03-20 20:00:00,"中山",5516
2024-03-20 20:00:00,"北投",1967
2024-03-20 20:00:00,"北門",1392
2024-03-20 20:00:00,"古亭",3212
2024-03-20 20:00:00,"士林",2765
2024-03-20 20:00:00,"大橋頭",1175
2024-03-20 20:00:00,"松山",3345
2024-03-20 21:00:00,"中山",5899
2024-03-20 21:00:00,"北投",1842
2024-03-20 21:00:00,"北門",1218
2024-03-20 21:00:00,"古亭",3355
2024-03-20 21:00:00,"士林",2624
2024-03-20 21:00:00,"大橋頭",1250
2024-03-20 21:00:00,"松山",3221
2024-03-20 22:00:00,"中山",4062
2024-03-20 22:00:00,"北投",1327
2024-03-20 22:00:00,"北門",873
2024-03-20 22:00:00,"古亭",2443
2024-03-20 22:00:00,"士林",1801
2024-03-20 22:00:00,"大橋頭",830
2024-03-20 22:00:00,"松山",2130
2024-03-20 23:00:00,"中山",1316
2024-03-20 23:00:00,"北投",481
2024-03-20 23:00:00,"北門",335
2024-03-20 23:00:00,"古亭",781
2024-03-20 23:00:00,"士林",589
2024-03-20 23:00:00,"大橋頭",309
2024-03-20 23:00:00,"松山",949
NA,"中山",549
NA,"北投",155
NA,"北門",128
NA,"古亭",289
NA,"士林",243
NA,"大橋頭",135
NA,"松山",270
NA,"中山",29
NA,"北投",14
NA,"北門",4
NA,"古亭",11
NA,"士林",7
NA,"大橋頭",2
NA,"松山",0
2024-03-21 05:00:00,"中山",4
2024-03-21 05:00:00,"北投",0
2024-03-21 05:00:00,"北門",0
2024-03-21 05:00:00,"古亭",0
2024-03-21 05:00:00,"士林",8
2024-03-21 05:00:00,"大橋頭",0
2024-03-21 05:00:00,"松山",2
2024-03-21 06:00:00,"中山",541
2024-03-21 06:00:00,"北投",996
2024-03-21 06:00:00,"北門",447
2024-03-21 06:00:00,"古亭",720
2024-03-21 06:00:00,"士林",953
2024-03-21 06:00:00,"大橋頭",508
2024-03-21 06:00:00,"松山",722
2024-03-21 07:00:00,"中山",2261
2024-03-21 07:00:00,"北投",3932
2024-03-21 07:00:00,"北門",2116
2024-03-21 07:00:00,"古亭",3543
2024-03-21 07:00:00,"士林",4337
2024-03-21 07:00:00,"大橋頭",2242
2024-03-21 07:00:00,"松山",3508
2024-03-21 08:00:00,"中山",6257
2024-03-21 08:00:00,"北投",4224
2024-03-21 08:00:00,"北門",4340
2024-03-21 08:00:00,"古亭",7423
2024-03-21 08:00:00,"士林",4867
2024-03-21 08:00:00,"大橋頭",3286
2024-03-21 08:00:00,"松山",7413
2024-03-21 09:00:00,"中山",3942
2024-03-21 09:00:00,"北投",2363
2024-03-21 09:00:00,"北門",1960
2024-03-21 09:00:00,"古亭",4736
2024-03-21 09:00:00,"士林",3652
2024-03-21 09:00:00,"大橋頭",1638
2024-03-21 09:00:00,"松山",3918
2024-03-21 10:00:00,"中山",3524
2024-03-21 10:00:00,"北投",2056
2024-03-21 10:00:00,"北門",1334
2024-03-21 10:00:00,"古亭",2919
2024-03-21 10:00:00,"士林",2685
2024-03-21 10:00:00,"大橋頭",1218
2024-03-21 10:00:00,"松山",1754
2024-03-21 11:00:00,"中山",4068
2024-03-21 11:00:00,"北投",1866
2024-03-21 11:00:00,"北門",1295
2024-03-21 11:00:00,"古亭",2520
2024-03-21 11:00:00,"士林",2564
2024-03-21 11:00:00,"大橋頭",1094
2024-03-21 11:00:00,"松山",1428
2024-03-21 12:00:00,"中山",4798
2024-03-21 12:00:00,"北投",1823
2024-03-21 12:00:00,"北門",1495
2024-03-21 12:00:00,"古亭",3125
2024-03-21 12:00:00,"士林",2862
2024-03-21 12:00:00,"大橋頭",1168
2024-03-21 12:00:00,"松山",1622
2024-03-21 13:00:00,"中山",4888
2024-03-21 13:00:00,"北投",1804
2024-03-21 13:00:00,"北門",1641
2024-03-21 13:00:00,"古亭",3315
2024-03-21 13:00:00,"士林",3031
2024-03-21 13:00:00,"大橋頭",1200
2024-03-21 13:00:00,"松山",1741
2024-03-21 14:00:00,"中山",4734
2024-03-21 14:00:00,"北投",1666
2024-03-21 14:00:00,"北門",1449
2024-03-21 14:00:00,"古亭",2826
2024-03-21 14:00:00,"士林",2850
2024-03-21 14:00:00,"大橋頭",1069
2024-03-21 14:00:00,"松山",1530
2024-03-21 15:00:00,"中山",4815
2024-03-21 15:00:00,"北投",1895
2024-03-21 15:00:00,"北門",1532
2024-03-21 15:00:00,"古亭",2814
2024-03-21 15:00:00,"士林",3087
2024-03-21 15:00:00,"大橋頭",1117
2024-03-21 15:00:00,"松山",1705
2024-03-21 16:00:00,"中山",5784
2024-03-21 16:00:00,"北投",2718
2024-03-21 16:00:00,"北門",1859
2024-03-21 16:00:00,"古亭",3841
2024-03-21 16:00:00,"士林",4171
2024-03-21 16:00:00,"大橋頭",1631
2024-03-21 16:00:00,"松山",2369
2024-03-21 17:00:00,"中山",8296
2024-03-21 17:00:00,"北投",3517
2024-03-21 17:00:00,"北門",3202
2024-03-21 17:00:00,"古亭",5851
2024-03-21 17:00:00,"士林",5902
2024-03-21 17:00:00,"大橋頭",2439
2024-03-21 17:00:00,"松山",4306
2024-03-21 18:00:00,"中山",11900
2024-03-21 18:00:00,"北投",4003
2024-03-21 18:00:00,"北門",4083
2024-03-21 18:00:00,"古亭",8254
2024-03-21 18:00:00,"士林",6652
2024-03-21 18:00:00,"大橋頭",3028
2024-03-21 18:00:00,"松山",7802
2024-03-21 19:00:00,"中山",8016
2024-03-21 19:00:00,"北投",2660
2024-03-21 19:00:00,"北門",2345
2024-03-21 19:00:00,"古亭",5071
2024-03-21 19:00:00,"士林",4267
2024-03-21 19:00:00,"大橋頭",1922
2024-03-21 19:00:00,"松山",5638
2024-03-21 20:00:00,"中山",5662
2024-03-21 20:00:00,"北投",1724
2024-03-21 20:00:00,"北門",1391
2024-03-21 20:00:00,"古亭",3059
2024-03-21 20:00:00,"士林",2678
2024-03-21 20:00:00,"大橋頭",1209
2024-03-21 20:00:00,"松山",3399
2024-03-21 21:00:00,"中山",6068
2024-03-21 21:00:00,"北投",1713
2024-03-21 21:00:00,"北門",1221
2024-03-21 21:00:00,"古亭",3403
2024-03-21 21:00:00,"士林",2458
2024-03-21 21:00:00,"大橋頭",1207
2024-03-21 21:00:00,"松山",3147
2024-03-21 22:00:00,"中山",4441
2024-03-21 22:00:00,"北投",1224
2024-03-21 22:00:00,"北門",835
2024-03-21 22:00:00,"古亭",2332
2024-03-21 22:00:00,"士林",1944
2024-03-21 22:00:00,"大橋頭",912
2024-03-21 22:00:00,"松山",2240
2024-03-21 23:00:00,"中山",1372
2024-03-21 23:00:00,"北投",484
2024-03-21 23:00:00,"北門",257
2024-03-21 23:00:00,"古亭",790
2024-03-21 23:00:00,"士林",668
2024-03-21 23:00:00,"大橋頭",393
2024-03-21 23:00:00,"松山",917
2024-03-22 00:00:00,"中山",943
2024-03-22 00:00:00,"北投",259
2024-03-22 00:00:00,"北門",224
2024-03-22 00:00:00,"古亭",466
2024-03-22 00:00:00,"士林",398
2024-03-22 00:00:00,"大橋頭",263
2024-03-22 00:00:00,"松山",427
2024-03-22 01:00:00,"中山",36
2024-03-22 01:00:00,"北投",11
2024-03-22 01:00:00,"北門",9
2024-03-22 01:00:00,"古亭",11
2024-03-22 01:00:00,"士林",6
2024-03-22 01:00:00,"大橋頭",3
2024-03-22 01:00:00,"松山",1
2024-03-22 05:00:00,"中山",0
2024-03-22 05:00:00,"北投",0
2024-03-22 05:00:00,"北門",0
2024-03-22 05:00:00,"古亭",0
2024-03-22 05:00:00,"士林",5
2024-03-22 05:00:00,"大橋頭",0
2024-03-22 05:00:00,"松山",0
2024-03-22 06:00:00,"中山",558
2024-03-22 06:00:00,"北投",978
2024-03-22 06:00:00,"北門",453
2024-03-22 06:00:00,"古亭",719
2024-03-22 06:00:00,"士林",946
2024-03-22 06:00:00,"大橋頭",492
2024-03-22 06:00:00,"松山",712
2024-03-22 07:00:00,"中山",2238
2024-03-22 07:00:00,"北投",3753
2024-03-22 07:00:00,"北門",2132
2024-03-22 07:00:00,"古亭",3493
2024-03-22 07:00:00,"士林",4216
2024-03-22 07:00:00,"大橋頭",2278
2024-03-22 07:00:00,"松山",3489
2024-03-22 08:00:00,"中山",6233
2024-03-22 08:00:00,"北投",3996
2024-03-22 08:00:00,"北門",4267
2024-03-22 08:00:00,"古亭",7127
2024-03-22 08:00:00,"士林",4681
2024-03-22 08:00:00,"大橋頭",3124
2024-03-22 08:00:00,"松山",7170
2024-03-22 09:00:00,"中山",3977
2024-03-22 09:00:00,"北投",2334
2024-03-22 09:00:00,"北門",1983
2024-03-22 09:00:00,"古亭",4520
2024-03-22 09:00:00,"士林",3304
2024-03-22 09:00:00,"大橋頭",1726
2024-03-22 09:00:00,"松山",3813
2024-03-22 10:00:00,"中山",3855
2024-03-22 10:00:00,"北投",2047
2024-03-22 10:00:00,"北門",1419
2024-03-22 10:00:00,"古亭",3156
2024-03-22 10:00:00,"士林",2762
2024-03-22 10:00:00,"大橋頭",1183
2024-03-22 10:00:00,"松山",1784
2024-03-22 11:00:00,"中山",4663
2024-03-22 11:00:00,"北投",1923
2024-03-22 11:00:00,"北門",1371
2024-03-22 11:00:00,"古亭",2709
2024-03-22 11:00:00,"士林",2702
2024-03-22 11:00:00,"大橋頭",1099
2024-03-22 11:00:00,"松山",1530
2024-03-22 12:00:00,"中山",5197
2024-03-22 12:00:00,"北投",1896
2024-03-22 12:00:00,"北門",1505
2024-03-22 12:00:00,"古亭",3542
2024-03-22 12:00:00,"士林",3257
2024-03-22 12:00:00,"大橋頭",1340
2024-03-22 12:00:00,"松山",1729
2024-03-22 13:00:00,"中山",5609
2024-03-22 13:00:00,"北投",2052
2024-03-22 13:00:00,"北門",1661
2024-03-22 13:00:00,"古亭",3521
2024-03-22 13:00:00,"士林",3273
2024-03-22 13:00:00,"大橋頭",1270
2024-03-22 13:00:00,"松山",1949
2024-03-22 14:00:00,"中山",5609
2024-03-22 14:00:00,"北投",1743
2024-03-22 14:00:00,"北門",1677
2024-03-22 14:00:00,"古亭",3000
2024-03-22 14:00:00,"士林",3080
2024-03-22 14:00:00,"大橋頭",1091
2024-03-22 14:00:00,"松山",1685
2024-03-22 15:00:00,"中山",5854
2024-03-22 15:00:00,"北投",1789
2024-03-22 15:00:00,"北門",1694
2024-03-22 15:00:00,"古亭",3130
2024-03-22 15:00:00,"士林",3210
2024-03-22 15:00:00,"大橋頭",1268
2024-03-22 15:00:00,"松山",1936
2024-03-22 16:00:00,"中山",6978
2024-03-22 16:00:00,"北投",2983
2024-03-22 16:00:00,"北門",2105
2024-03-22 16:00:00,"古亭",4186
2024-03-22 16:00:00,"士林",4318
2024-03-22 16:00:00,"大橋頭",1781
2024-03-22 16:00:00,"松山",2600
2024-03-22 17:00:00,"中山",9615
2024-03-22 17:00:00,"北投",3819
2024-03-22 17:00:00,"北門",3339
2024-03-22 17:00:00,"古亭",6091
2024-03-22 17:00:00,"士林",6368
2024-03-22 17:00:00,"大橋頭",2689
2024-03-22 17:00:00,"松山",4797
2024-03-22 18:00:00,"中山",13979
2024-03-22 18:00:00,"北投",4367
2024-03-22 18:00:00,"北門",4322
2024-03-22 18:00:00,"古亭",8459
2024-03-22 18:00:00,"士林",7199
2024-03-22 18:00:00,"大橋頭",3197
2024-03-22 18:00:00,"松山",8314
2024-03-22 19:00:00,"中山",9685
2024-03-22 19:00:00,"北投",3031
2024-03-22 19:00:00,"北門",2589
2024-03-22 19:00:00,"古亭",5252
2024-03-22 19:00:00,"士林",4618
2024-03-22 19:00:00,"大橋頭",2138
2024-03-22 19:00:00,"松山",6124
2024-03-22 20:00:00,"中山",6673
2024-03-22 20:00:00,"北投",1918
2024-03-22 20:00:00,"北門",1453
2024-03-22 20:00:00,"古亭",3272
2024-03-22 20:00:00,"士林",2946
2024-03-22 20:00:00,"大橋頭",1427
2024-03-22 20:00:00,"松山",3829
2024-03-22 21:00:00,"中山",7056
2024-03-22 21:00:00,"北投",1956
2024-03-22 21:00:00,"北門",1451
2024-03-22 21:00:00,"古亭",3609
2024-03-22 21:00:00,"士林",2923
2024-03-22 21:00:00,"大橋頭",1416
2024-03-22 21:00:00,"松山",3779
2024-03-22 22:00:00,"中山",6083
2024-03-22 22:00:00,"北投",1483
2024-03-22 22:00:00,"北門",1122
2024-03-22 22:00:00,"古亭",2752
2024-03-22 22:00:00,"士林",2133
2024-03-22 22:00:00,"大橋頭",1176
2024-03-22 22:00:00,"松山",2925
2024-03-22 23:00:00,"中山",2402
2024-03-22 23:00:00,"北投",684
2024-03-22 23:00:00,"北門",518
2024-03-22 23:00:00,"古亭",1097
2024-03-22 23:00:00,"士林",852
2024-03-22 23:00:00,"大橋頭",602
2024-03-22 23:00:00,"松山",1317
2024-03-23 05:00:00,"中山",854
2024-03-23 05:00:00,"北投",251
2024-03-23 05:00:00,"北門",189
2024-03-23 05:00:00,"古亭",469
2024-03-23 05:00:00,"士林",338
2024-03-23 05:00:00,"大橋頭",233
2024-03-23 05:00:00,"松山",393
2024-03-23 06:00:00,"中山",23
2024-03-23 06:00:00,"北投",19
2024-03-23 06:00:00,"北門",3
2024-03-23 06:00:00,"古亭",14
2024-03-23 06:00:00,"士林",8
2024-03-23 06:00:00,"大橋頭",1
2024-03-23 06:00:00,"松山",0
2024-03-23 05:00:00,"中山",2
2024-03-23 05:00:00,"北投",2
2024-03-23 05:00:00,"北門",0
2024-03-23 05:00:00,"古亭",0
2024-03-23 05:00:00,"士林",4
2024-03-23 05:00:00,"大橋頭",0
2024-03-23 05:00:00,"松山",0
2024-03-23 06:00:00,"中山",480
2024-03-23 06:00:00,"北投",498
2024-03-23 06:00:00,"北門",238
2024-03-23 06:00:00,"古亭",463
2024-03-23 06:00:00,"士林",526
2024-03-23 06:00:00,"大橋頭",397
2024-03-23 06:00:00,"松山",373
2024-03-23 07:00:00,"中山",729
2024-03-23 07:00:00,"北投",1283
2024-03-23 07:00:00,"北門",518
2024-03-23 07:00:00,"古亭",1164
2024-03-23 07:00:00,"士林",1213
2024-03-23 07:00:00,"大橋頭",745
2024-03-23 07:00:00,"松山",894
2024-03-23 08:00:00,"中山",1559
2024-03-23 08:00:00,"北投",1965
2024-03-23 08:00:00,"北門",831
2024-03-23 08:00:00,"古亭",2478
2024-03-23 08:00:00,"士林",2266
2024-03-23 08:00:00,"大橋頭",915
2024-03-23 08:00:00,"松山",1296
2024-03-23 09:00:00,"中山",2905
2024-03-23 09:00:00,"北投",2370
2024-03-23 09:00:00,"北門",1154
2024-03-23 09:00:00,"古亭",2931
2024-03-23 09:00:00,"士林",2808
2024-03-23 09:00:00,"大橋頭",1287
2024-03-23 09:00:00,"松山",1612
2024-03-23 10:00:00,"中山",4316
2024-03-23 10:00:00,"北投",2822
2024-03-23 10:00:00,"北門",1506
2024-03-23 10:00:00,"古亭",2917
2024-03-23 10:00:00,"士林",3351
2024-03-23 10:00:00,"大橋頭",1435
2024-03-23 10:00:00,"松山",1836
2024-03-23 11:00:00,"中山",6498
2024-03-23 11:00:00,"北投",2569
2024-03-23 11:00:00,"北門",1760
2024-03-23 11:00:00,"古亭",3355
2024-03-23 11:00:00,"士林",3713
2024-03-23 11:00:00,"大橋頭",1686
2024-03-23 11:00:00,"松山",2020
2024-03-23 12:00:00,"中山",6690
2024-03-23 12:00:00,"北投",2396
2024-03-23 12:00:00,"北門",1944
2024-03-23 12:00:00,"古亭",3958
2024-03-23 12:00:00,"士林",4174
2024-03-23 12:00:00,"大橋頭",1763
2024-03-23 12:00:00,"松山",2155
2024-03-23 13:00:00,"中山",8083
2024-03-23 13:00:00,"北投",2567
2024-03-23 13:00:00,"北門",2274
2024-03-23 13:00:00,"古亭",4114
2024-03-23 13:00:00,"士林",4461
2024-03-23 13:00:00,"大橋頭",1820
2024-03-23 13:00:00,"松山",2351
2024-03-23 14:00:00,"中山",8700
2024-03-23 14:00:00,"北投",2433
2024-03-23 14:00:00,"北門",2314
2024-03-23 14:00:00,"古亭",3534
2024-03-23 14:00:00,"士林",4326
2024-03-23 14:00:00,"大橋頭",1733
2024-03-23 14:00:00,"松山",2222
2024-03-23 15:00:00,"中山",9266
2024-03-23 15:00:00,"北投",2295
2024-03-23 15:00:00,"北門",2347
2024-03-23 15:00:00,"古亭",3480
2024-03-23 15:00:00,"士林",4087
2024-03-23 15:00:00,"大橋頭",1597
2024-03-23 15:00:00,"松山",2305
2024-03-23 16:00:00,"中山",9809
2024-03-23 16:00:00,"北投",2307
2024-03-23 16:00:00,"北門",2549
2024-03-23 16:00:00,"古亭",3857
2024-03-23 16:00:00,"士林",4344
2024-03-23 16:00:00,"大橋頭",1727
2024-03-23 16:00:00,"松山",2806
2024-03-23 17:00:00,"中山",12094
2024-03-23 17:00:00,"北投",2777
2024-03-23 17:00:00,"北門",2684
2024-03-23 17:00:00,"古亭",4814
2024-03-23 17:00:00,"士林",5282
2024-03-23 17:00:00,"大橋頭",2086
2024-03-23 17:00:00,"松山",4076
2024-03-23 18:00:00,"中山",10942
2024-03-23 18:00:00,"北投",2438
2024-03-23 18:00:00,"北門",2525
2024-03-23 18:00:00,"古亭",4381
2024-03-23 18:00:00,"士林",4531
2024-03-23 18:00:00,"大橋頭",1875
2024-03-23 18:00:00,"松山",4419
2024-03-23 19:00:00,"中山",8257
2024-03-23 19:00:00,"北投",1899
2024-03-23 19:00:00,"北門",1876
2024-03-23 19:00:00,"古亭",2962
2024-03-23 19:00:00,"士林",3330
2024-03-23 19:00:00,"大橋頭",1516
2024-03-23 19:00:00,"松山",4070
2024-03-23 20:00:00,"中山",7744
2024-03-23 20:00:00,"北投",1634
2024-03-23 20:00:00,"北門",1692
2024-03-23 20:00:00,"古亭",2579
2024-03-23 20:00:00,"士林",2719
2024-03-23 20:00:00,"大橋頭",1375
2024-03-23 20:00:00,"松山",3668
2024-03-23 21:00:00,"中山",7070
2024-03-23 21:00:00,"北投",1524
2024-03-23 21:00:00,"北門",1289
2024-03-23 21:00:00,"古亭",2486
2024-03-23 21:00:00,"士林",2589
2024-03-23 21:00:00,"大橋頭",1108
2024-03-23 21:00:00,"松山",3282
2024-03-23 22:00:00,"中山",5525
2024-03-23 22:00:00,"北投",1262
2024-03-23 22:00:00,"北門",1009
2024-03-23 22:00:00,"古亭",1871
2024-03-23 22:00:00,"士林",1846
2024-03-23 22:00:00,"大橋頭",987
2024-03-23 22:00:00,"松山",2675
2024-03-23 23:00:00,"中山",2063
2024-03-23 23:00:00,"北投",595
2024-03-23 23:00:00,"北門",473
2024-03-23 23:00:00,"古亭",872
2024-03-23 23:00:00,"士林",775
2024-03-23 23:00:00,"大橋頭",496
2024-03-23 23:00:00,"松山",1252
2024-03-24 07:00:00,"中山",414
2024-03-24 07:00:00,"北投",164
2024-03-24 07:00:00,"北門",134
2024-03-24 07:00:00,"古亭",246
2024-03-24 07:00:00,"士林",227
2024-03-24 07:00:00,"大橋頭",153
2024-03-24 07:00:00,"松山",245
2024-03-24 08:00:00,"中山",22
2024-03-24 08:00:00,"北投",13
2024-03-24 08:00:00,"北門",13
2024-03-24 08:00:00,"古亭",5
2024-03-24 08:00:00,"士林",5
2024-03-24 08:00:00,"大橋頭",1
2024-03-24 08:00:00,"松山",0
2024-03-24 05:00:00,"中山",0
2024-03-24 05:00:00,"北投",0
2024-03-24 05:00:00,"北門",0
2024-03-24 05:00:00,"古亭",0
2024-03-24 05:00:00,"士林",6
2024-03-24 05:00:00,"大橋頭",0
2024-03-24 05:00:00,"松山",0
2024-03-24 06:00:00,"中山",349
2024-03-24 06:00:00,"北投",403
2024-03-24 06:00:00,"北門",200
2024-03-24 06:00:00,"古亭",425
2024-03-24 06:00:00,"士林",435
2024-03-24 06:00:00,"大橋頭",327
2024-03-24 06:00:00,"松山",306
2024-03-24 07:00:00,"中山",656
2024-03-24 07:00:00,"北投",834
2024-03-24 07:00:00,"北門",418
2024-03-24 07:00:00,"古亭",816
2024-03-24 07:00:00,"士林",870
2024-03-24 07:00:00,"大橋頭",679
2024-03-24 07:00:00,"松山",701
2024-03-24 08:00:00,"中山",1222
2024-03-24 08:00:00,"北投",1283
2024-03-24 08:00:00,"北門",620
2024-03-24 08:00:00,"古亭",1784
2024-03-24 08:00:00,"士林",1644
2024-03-24 08:00:00,"大橋頭",741
2024-03-24 08:00:00,"松山",1012
2024-03-24 09:00:00,"中山",2251
2024-03-24 09:00:00,"北投",1763
2024-03-24 09:00:00,"北門",976
2024-03-24 09:00:00,"古亭",2089
2024-03-24 09:00:00,"士林",2639
2024-03-24 09:00:00,"大橋頭",1065
2024-03-24 09:00:00,"松山",1291
2024-03-24 10:00:00,"中山",3706
2024-03-24 10:00:00,"北投",1903
2024-03-24 10:00:00,"北門",1401
2024-03-24 10:00:00,"古亭",2164
2024-03-24 10:00:00,"士林",2803
2024-03-24 10:00:00,"大橋頭",1071
2024-03-24 10:00:00,"松山",1445
2024-03-24 11:00:00,"中山",5627
2024-03-24 11:00:00,"北投",2012
2024-03-24 11:00:00,"北門",1625
2024-03-24 11:00:00,"古亭",2617
2024-03-24 11:00:00,"士林",3166
2024-03-24 11:00:00,"大橋頭",1425
2024-03-24 11:00:00,"松山",1713
2024-03-24 12:00:00,"中山",5747
2024-03-24 12:00:00,"北投",2047
2024-03-24 12:00:00,"北門",1526
2024-03-24 12:00:00,"古亭",2895
2024-03-24 12:00:00,"士林",3316
2024-03-24 12:00:00,"大橋頭",1368
2024-03-24 12:00:00,"松山",1800
2024-03-24 13:00:00,"中山",6927
2024-03-24 13:00:00,"北投",2127
2024-03-24 13:00:00,"北門",2209
2024-03-24 13:00:00,"古亭",3142
2024-03-24 13:00:00,"士林",3703
2024-03-24 13:00:00,"大橋頭",1499
2024-03-24 13:00:00,"松山",1885
2024-03-24 14:00:00,"中山",7529
2024-03-24 14:00:00,"北投",1974
2024-03-24 14:00:00,"北門",1931
2024-03-24 14:00:00,"古亭",3143
2024-03-24 14:00:00,"士林",3653
2024-03-24 14:00:00,"大橋頭",1307
2024-03-24 14:00:00,"松山",2015
2024-03-24 15:00:00,"中山",7800
2024-03-24 15:00:00,"北投",2041
2024-03-24 15:00:00,"北門",2045
2024-03-24 15:00:00,"古亭",2746
2024-03-24 15:00:00,"士林",3537
2024-03-24 15:00:00,"大橋頭",1388
2024-03-24 15:00:00,"松山",2015
2024-03-24 16:00:00,"中山",7988
2024-03-24 16:00:00,"北投",2093
2024-03-24 16:00:00,"北門",2057
2024-03-24 16:00:00,"古亭",2943
2024-03-24 16:00:00,"士林",3546
2024-03-24 16:00:00,"大橋頭",1316
2024-03-24 16:00:00,"松山",2428
2024-03-24 17:00:00,"中山",9005
2024-03-24 17:00:00,"北投",2395
2024-03-24 17:00:00,"北門",2177
2024-03-24 17:00:00,"古亭",3561
2024-03-24 17:00:00,"士林",3850
2024-03-24 17:00:00,"大橋頭",1686
2024-03-24 17:00:00,"松山",3071
2024-03-24 18:00:00,"中山",7783
2024-03-24 18:00:00,"北投",2064
2024-03-24 18:00:00,"北門",1883
2024-03-24 18:00:00,"古亭",3060
2024-03-24 18:00:00,"士林",3484
2024-03-24 18:00:00,"大橋頭",1437
2024-03-24 18:00:00,"松山",3116
2024-03-24 19:00:00,"中山",6455
2024-03-24 19:00:00,"北投",1774
2024-03-24 19:00:00,"北門",1476
2024-03-24 19:00:00,"古亭",2307
2024-03-24 19:00:00,"士林",2705
2024-03-24 19:00:00,"大橋頭",1248
2024-03-24 19:00:00,"松山",3141
2024-03-24 20:00:00,"中山",5663
2024-03-24 20:00:00,"北投",1442
2024-03-24 20:00:00,"北門",1249
2024-03-24 20:00:00,"古亭",2094
2024-03-24 20:00:00,"士林",2165
2024-03-24 20:00:00,"大橋頭",1080
2024-03-24 20:00:00,"松山",2938
2024-03-24 21:00:00,"中山",4909
2024-03-24 21:00:00,"北投",1293
2024-03-24 21:00:00,"北門",1012
2024-03-24 21:00:00,"古亭",1934
2024-03-24 21:00:00,"士林",1886
2024-03-24 21:00:00,"大橋頭",1030
2024-03-24 21:00:00,"松山",2498
2024-03-24 22:00:00,"中山",3562
2024-03-24 22:00:00,"北投",989
2024-03-24 22:00:00,"北門",788
2024-03-24 22:00:00,"古亭",1252
2024-03-24 22:00:00,"士林",1252
2024-03-24 22:00:00,"大橋頭",870
2024-03-24 22:00:00,"松山",2039
2024-03-24 23:00:00,"中山",1136
2024-03-24 23:00:00,"北投",452
2024-03-24 23:00:00,"北門",302
2024-03-24 23:00:00,"古亭",631
2024-03-24 23:00:00,"士林",552
2024-03-24 23:00:00,"大橋頭",454
2024-03-24 23:00:00,"松山",954
2024-03-25 09:00:00,"中山",371
2024-03-25 09:00:00,"北投",146
2024-03-25 09:00:00,"北門",118
2024-03-25 09:00:00,"古亭",280
2024-03-25 09:00:00,"士林",179
2024-03-25 09:00:00,"大橋頭",92
2024-03-25 09:00:00,"松山",232
NA,"中山",14
NA,"北投",9
NA,"北門",3
NA,"古亭",10
NA,"士林",4
NA,"大橋頭",0
NA,"松山",0
2024-03-25 05:00:00,"中山",0
2024-03-25 05:00:00,"北投",0
2024-03-25 05:00:00,"北門",0
2024-03-25 05:00:00,"古亭",0
2024-03-25 05:00:00,"士林",3
2024-03-25 05:00:00,"大橋頭",0
2024-03-25 05:00:00,"松山",0
2024-03-25 06:00:00,"中山",561
2024-03-25 06:00:00,"北投",932
2024-03-25 06:00:00,"北門",507
2024-03-25 06:00:00,"古亭",708
2024-03-25 06:00:00,"士林",979
2024-03-25 06:00:00,"大橋頭",567
2024-03-25 06:00:00,"松山",710
2024-03-25 07:00:00,"中山",2280
2024-03-25 07:00:00,"北投",3710
2024-03-25 07:00:00,"北門",2061
2024-03-25 07:00:00,"古亭",3375
2024-03-25 07:00:00,"士林",4155
2024-03-25 07:00:00,"大橋頭",2405
2024-03-25 07:00:00,"松山",3497
2024-03-25 08:00:00,"中山",6243
2024-03-25 08:00:00,"北投",3890
2024-03-25 08:00:00,"北門",4151
2024-03-25 08:00:00,"古亭",7075
2024-03-25 08:00:00,"士林",4442
2024-03-25 08:00:00,"大橋頭",3075
2024-03-25 08:00:00,"松山",7266
2024-03-25 09:00:00,"中山",3963
2024-03-25 09:00:00,"北投",2274
2024-03-25 09:00:00,"北門",1866
2024-03-25 09:00:00,"古亭",4270
2024-03-25 09:00:00,"士林",3256
2024-03-25 09:00:00,"大橋頭",1500
2024-03-25 09:00:00,"松山",3780
2024-03-25 10:00:00,"中山",3496
2024-03-25 10:00:00,"北投",1576
2024-03-25 10:00:00,"北門",1351
2024-03-25 10:00:00,"古亭",2696
2024-03-25 10:00:00,"士林",2395
2024-03-25 10:00:00,"大橋頭",1135
2024-03-25 10:00:00,"松山",1657
2024-03-25 11:00:00,"中山",3936
2024-03-25 11:00:00,"北投",1654
2024-03-25 11:00:00,"北門",1312
2024-03-25 11:00:00,"古亭",2378
